algorithm,resolution,score,score_type
infomap,0.3551987182490266,0.8413547354403987,NMI
infomap,0.3551987182490266,0.8985202493505317,AMI
infomap,0.3551987182490266,0.9048071152391159,NMI
infomap,0.3551987182490266,0.7467347713735715,AMI
infomap,0.3551987182490266,0.757766097662922,NMI
infomap,0.3551987182490266,0.6311543127760233,AMI
infomap,0.3551987182490266,0.6477922030807332,NMI
infomap,0.3551987182490266,0.6279637292159324,AMI
infomap,0.3551987182490266,0.6447069168484041,NMI
infomap,0.3551987182490266,0.5686485304643776,AMI
infomap,0.3551987182490266,0.586543012659038,NMI
infomap,0.3551987182490266,0.6811729259864521,AMI
infomap,0.3551987182490266,0.6986864768514774,NMI
infomap,0.3551987182490266,0.7372782278568553,AMI
infomap,0.3551987182490266,0.7522139250271545,NMI
infomap,0.3551987182490266,0.6712895233221005,AMI
infomap,0.3551987182490266,0.6879874940951599,NMI
infomap,0.3551987182490266,0.8604536522539106,AMI
infomap,0.3551987182490266,0.8675981368806069,NMI
infomap,0.3551987182490266,0.8839791722626499,AMI
infomap,0.3551987182490266,0.8897031119972432,NMI
infomap,0.3551987182490266,0.8934695848653449,AMI
infomap,0.3551987182490266,0.8987197127321945,NMI
infomap,0.6694329500821696,0.9423126303948014,AMI
infomap,0.6694329500821696,0.9514383036202144,NMI
infomap,0.6694329500821696,0.9449925950499118,AMI
infomap,0.6694329500821696,0.9535321477746331,NMI
infomap,0.6694329500821696,0.9184202058160671,AMI
infomap,0.6694329500821696,0.9304103222235489,NMI
infomap,0.6694329500821696,0.9190892297479526,AMI
infomap,0.6694329500821696,0.932016341175507,NMI
infomap,0.6694329500821696,0.9423126303948014,AMI
infomap,0.6694329500821696,0.9514383036202144,NMI
infomap,0.6694329500821696,0.943548691113512,AMI
infomap,0.6694329500821696,0.9525751317720954,NMI
infomap,0.6694329500821696,0.9789275120678858,AMI
infomap,0.6694329500821696,0.9821531805553064,NMI
infomap,0.6694329500821696,0.966607916792131,AMI
infomap,0.6694329500821696,0.971497989881021,NMI
infomap,0.6694329500821696,0.9592263276724113,AMI
infomap,0.6694329500821696,0.9656529669289593,NMI
infomap,0.6694329500821696,1.0,AMI
infomap,0.6694329500821696,1.0,NMI
infomap,0.6694329500821696,0.9349463256486715,AMI
infomap,0.6694329500821696,0.9452058392626582,NMI
infomap,0.6694329500821696,0.9733150619527485,AMI
infomap,0.6694329500821696,0.9771017331232057,NMI
infomap,0.6694329500821696,0.9707893943412839,AMI
infomap,0.6694329500821696,0.9753064012152818,NMI
infomap,0.6694329500821696,0.9789275120678859,AMI
infomap,0.6694329500821696,0.9821531805553066,NMI
infomap,0.6694329500821696,0.9343630540816369,AMI
infomap,0.6694329500821696,0.9445033895871655,NMI
infomap,0.6694329500821696,0.9534119350356598,AMI
infomap,0.6694329500821696,0.9602692034759885,NMI
infomap,0.6694329500821696,0.9666079167921311,AMI
infomap,0.6694329500821696,0.9714979898810212,NMI
infomap,0.6694329500821696,0.9200153994187025,AMI
infomap,0.6694329500821696,0.931701892171908,NMI
infomap,0.6694329500821696,0.9592263276724113,AMI
infomap,0.6694329500821696,0.9656529669289593,NMI
infomap,0.6694329500821696,0.9319572346862516,AMI
infomap,0.6694329500821696,0.942796582189623,NMI
infomap,0.6694329500821696,0.9349463256486715,AMI
infomap,0.6694329500821696,0.9452058392626582,NMI
infomap,1.2616612944575138,0.9764345193911994,AMI
infomap,1.2616612944575138,0.9770127171313748,NMI
infomap,1.2616612944575138,0.8424533575950426,AMI
infomap,1.2616612944575138,0.8463146226921793,NMI
infomap,1.2616612944575138,0.8572976848726529,AMI
infomap,1.2616612944575138,0.860780795710777,NMI
infomap,1.2616612944575138,0.7896660760538652,AMI
infomap,1.2616612944575138,0.794872351425591,NMI
infomap,1.2616612944575138,0.9255226716449544,AMI
infomap,1.2616612944575138,0.927443750711297,NMI
infomap,1.2616612944575138,0.8424533575950426,AMI
infomap,1.2616612944575138,0.8463146226921793,NMI
infomap,1.2616612944575138,0.8507671612654428,AMI
infomap,1.2616612944575138,0.8544332131493866,NMI
infomap,1.2616612944575138,0.8369200159610011,AMI
infomap,1.2616612944575138,0.8409161940775213,NMI
infomap,1.2616612944575138,0.8068727132947785,AMI
infomap,1.2616612944575138,0.8116568642414866,NMI
infomap,1.2616612944575138,0.9491860820266814,AMI
infomap,1.2616612944575138,0.9505008378256511,NMI
infomap,1.2616612944575138,0.8507671612654428,AMI
infomap,1.2616612944575138,0.8544332131493866,NMI
infomap,1.2616612944575138,0.9856237207820937,AMI
infomap,1.2616612944575138,0.985981524720763,NMI
infomap,1.2616612944575138,0.9420886612044234,AMI
infomap,1.2616612944575138,0.9435375890685468,NMI
infomap,1.2616612944575138,0.8079584045584948,AMI
infomap,1.2616612944575138,0.8127808974986005,NMI
infomap,1.2616612944575138,1.0,AMI
infomap,1.2616612944575138,1.0,NMI
infomap,1.2616612944575138,0.9278605571919679,AMI
infomap,1.2616612944575138,0.9296753892618028,NMI
infomap,1.2616612944575138,0.7940961798516936,AMI
infomap,1.2616612944575138,0.7992750774326154,NMI
infomap,1.2616612944575138,0.9856237207820937,AMI
infomap,1.2616612944575138,0.985981524720763,NMI
infomap,1.2616612944575138,0.831915552799254,AMI
infomap,1.2616612944575138,0.836133362165128,NMI
infomap,1.2616612944575138,0.9420886612044234,AMI
infomap,1.2616612944575138,0.9435375890685468,NMI
infomap,1.2616612944575138,0.8079584045584944,AMI
infomap,1.2616612944575138,0.8127808974986004,NMI
infomap,2.377817258228513,0.9270240405079789,AMI
infomap,2.377817258228513,0.9360106644073252,NMI
infomap,2.377817258228513,0.9639716293382722,AMI
infomap,2.377817258228513,0.9682393451267645,NMI
infomap,2.377817258228513,0.8890507924152515,AMI
infomap,2.377817258228513,0.9021949772748219,NMI
infomap,2.377817258228513,0.8890507924152515,AMI
infomap,2.377817258228513,0.9021949772748219,NMI
infomap,2.377817258228513,0.9610250821827,AMI
infomap,2.377817258228513,0.9657980455108959,NMI
infomap,2.377817258228513,0.8735449942122255,AMI
infomap,2.377817258228513,0.8885090391988993,NMI
infomap,2.377817258228513,0.9342224818964661,AMI
infomap,2.377817258228513,0.9420646075221831,NMI
infomap,2.377817258228513,0.9003963999504239,AMI
infomap,2.377817258228513,0.9122603823485506,NMI
infomap,2.377817258228513,0.9003963999504239,AMI
infomap,2.377817258228513,0.9122603823485506,NMI
infomap,2.377817258228513,0.9002535978113618,AMI
infomap,2.377817258228513,0.9125164343665375,NMI
infomap,2.377817258228513,0.8849864012215601,AMI
infomap,2.377817258228513,0.8986789341805848,NMI
infomap,2.377817258228513,0.8929342427394711,AMI
infomap,2.377817258228513,0.9051799548458866,NMI
infomap,2.377817258228513,0.8929342427394711,AMI
infomap,2.377817258228513,0.9051799548458866,NMI
infomap,2.377817258228513,0.9444341120211728,AMI
infomap,2.377817258228513,0.9510170504257406,NMI
infomap,2.377817258228513,0.8843884140291677,AMI
infomap,2.377817258228513,0.8975964414799991,NMI
infomap,2.377817258228513,1.0,AMI
infomap,2.377817258228513,1.0,NMI
infomap,2.377817258228513,0.9089706612393016,AMI
infomap,2.377817258228513,0.9197502168817332,NMI
infomap,2.377817258228513,0.9848055764359726,AMI
infomap,2.377817258228513,0.9865449431224941,NMI
infomap,2.377817258228513,0.9089706612393016,AMI
infomap,2.377817258228513,0.9197502168817332,NMI
infomap,2.377817258228513,0.9848055764359726,AMI
infomap,2.377817258228513,0.9865449431224941,NMI
infomap,2.377817258228513,0.893551460986096,AMI
infomap,2.377817258228513,0.9061490927131398,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,4.481404746557166,1.0,AMI
infomap,4.481404746557166,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,8.445976423531825,1.0,AMI
infomap,8.445976423531825,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,15.917892219322097,1.0,AMI
infomap,15.917892219322097,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
infomap,30.0,1.0,AMI
infomap,30.0,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.1,1.0,AMI
leiden,0.1,1.0,NMI
leiden,0.18846716378431197,0.8051244047741438,AMI
leiden,0.18846716378431197,0.8112702109754302,NMI
leiden,0.18846716378431197,0.8412075922690966,AMI
leiden,0.18846716378431197,0.8479935436894199,NMI
leiden,0.18846716378431197,0.7989683021587478,AMI
leiden,0.18846716378431197,0.805938752852769,NMI
leiden,0.18846716378431197,0.8199312822904021,AMI
leiden,0.18846716378431197,0.8260828733786142,NMI
leiden,0.18846716378431197,0.9382084617667432,AMI
leiden,0.18846716378431197,0.9388031485185019,NMI
leiden,0.18846716378431197,0.7989683021587478,AMI
leiden,0.18846716378431197,0.805938752852769,NMI
leiden,0.18846716378431197,0.7278331523508315,AMI
leiden,0.18846716378431197,0.7294079966889212,NMI
leiden,0.18846716378431197,0.7027876880040296,AMI
leiden,0.18846716378431197,0.7045164130288969,NMI
leiden,0.18846716378431197,0.9514772631482119,AMI
leiden,0.18846716378431197,0.9517542928527473,NMI
leiden,0.18846716378431197,0.8306317454631982,AMI
leiden,0.18846716378431197,0.8362123815318168,NMI
leiden,0.18846716378431197,0.7027876880040296,AMI
leiden,0.18846716378431197,0.7045164130288969,NMI
leiden,0.18846716378431197,0.9379341680812308,AMI
leiden,0.18846716378431197,0.9382915678015357,NMI
leiden,0.18846716378431197,0.7214625573749984,AMI
leiden,0.18846716378431197,0.7230726162263598,NMI
leiden,0.18846716378431197,0.8897054946522704,AMI
leiden,0.18846716378431197,0.8958622289466976,NMI
leiden,0.18846716378431197,0.9379341680812308,AMI
leiden,0.18846716378431197,0.9382915678015357,NMI
leiden,0.18846716378431197,0.7210845029045677,AMI
leiden,0.18846716378431197,0.7227079001033511,NMI
leiden,0.18846716378431197,0.8341982275801466,AMI
leiden,0.18846716378431197,0.8405799753325749,NMI
leiden,0.18846716378431197,1.0,AMI
leiden,0.18846716378431197,1.0,NMI
leiden,0.18846716378431197,0.8355725519095044,AMI
leiden,0.18846716378431197,0.8411647967410731,NMI
leiden,0.18846716378431197,0.7210845029045677,AMI
leiden,0.18846716378431197,0.7227079001033511,NMI
leiden,0.18846716378431197,0.8341982275801467,AMI
leiden,0.18846716378431197,0.8405799753325751,NMI
leiden,0.3551987182490266,0.6709877012881091,AMI
leiden,0.3551987182490266,0.6771008414142894,NMI
leiden,0.3551987182490266,0.7441130282933134,AMI
leiden,0.3551987182490266,0.7496387816797906,NMI
leiden,0.3551987182490266,0.726968481113139,AMI
leiden,0.3551987182490266,0.7321011038452339,NMI
leiden,0.3551987182490266,0.7196861535004557,AMI
leiden,0.3551987182490266,0.7248513513890752,NMI
leiden,0.3551987182490266,0.7105224200284832,AMI
leiden,0.3551987182490266,0.7158956558691912,NMI
leiden,0.3551987182490266,0.6673339251648897,AMI
leiden,0.3551987182490266,0.6734834098606836,NMI
leiden,0.3551987182490266,0.7914072755411728,AMI
leiden,0.3551987182490266,0.7963894438848773,NMI
leiden,0.3551987182490266,0.786078465791711,AMI
leiden,0.3551987182490266,0.7905804610502782,NMI
leiden,0.3551987182490266,0.9115675177524507,AMI
leiden,0.3551987182490266,0.9134715438801715,NMI
leiden,0.3551987182490266,0.8840395534475884,AMI
leiden,0.3551987182490266,0.8864969112129891,NMI
leiden,0.3551987182490266,0.8716119477506552,AMI
leiden,0.3551987182490266,0.8743252432380332,NMI
leiden,0.3551987182490266,0.9096741674587635,AMI
leiden,0.3551987182490266,0.9118287706635789,NMI
leiden,0.3551987182490266,0.8735126979023271,AMI
leiden,0.3551987182490266,0.87657865476683,NMI
leiden,0.3551987182490266,0.8639666190429431,AMI
leiden,0.3551987182490266,0.867230571217701,NMI
leiden,0.3551987182490266,0.7882960560234563,AMI
leiden,0.3551987182490266,0.7933630756990692,NMI
leiden,0.3551987182490266,0.8621722891627376,AMI
leiden,0.3551987182490266,0.8651208176748937,NMI
leiden,0.3551987182490266,0.8101587857748103,AMI
leiden,0.3551987182490266,0.814172915785909,NMI
leiden,0.3551987182490266,0.7614766428725573,AMI
leiden,0.3551987182490266,0.7665091743689006,NMI
leiden,0.3551987182490266,0.8998680056260906,AMI
leiden,0.3551987182490266,0.902008039635183,NMI
leiden,0.3551987182490266,0.8962766246496916,AMI
leiden,0.3551987182490266,0.8984964981701367,NMI
leiden,0.3551987182490266,0.901870010667694,AMI
leiden,0.3551987182490266,0.9039499456319665,NMI
leiden,0.6694329500821696,0.9459657304486881,AMI
leiden,0.6694329500821696,0.9484113271238057,NMI
leiden,0.6694329500821696,0.9207118740802457,AMI
leiden,0.6694329500821696,0.9243113562743619,NMI
leiden,0.6694329500821696,0.9294030778760046,AMI
leiden,0.6694329500821696,0.9326010715746875,NMI
leiden,0.6694329500821696,0.8521946985966599,AMI
leiden,0.6694329500821696,0.858880268691333,NMI
leiden,0.6694329500821696,0.9447296648176585,AMI
leiden,0.6694329500821696,0.9472315107498533,NMI
leiden,0.6694329500821696,0.8951480640862924,AMI
leiden,0.6694329500821696,0.8999043136097395,NMI
leiden,0.6694329500821696,0.9364659441819515,AMI
leiden,0.6694329500821696,0.939329849743058,NMI
leiden,0.6694329500821696,0.9273873352112764,AMI
leiden,0.6694329500821696,0.9306665582763605,NMI
leiden,0.6694329500821696,0.8413905977470035,AMI
leiden,0.6694329500821696,0.8485761817427879,NMI
leiden,0.6694329500821696,0.9406412099716723,AMI
leiden,0.6694329500821696,0.9433122043299882,NMI
leiden,0.6694329500821696,0.9022027705959091,AMI
leiden,0.6694329500821696,0.9066278845413865,NMI
leiden,0.6694329500821696,0.8952716431956743,AMI
leiden,0.6694329500821696,0.8999946821783306,NMI
leiden,0.6694329500821696,0.8130837997005155,AMI
leiden,0.6694329500821696,0.8216058783103397,NMI
leiden,0.6694329500821696,0.935788726164035,AMI
leiden,0.6694329500821696,0.9386687467147377,NMI
leiden,0.6694329500821696,0.8991712540296037,AMI
leiden,0.6694329500821696,0.9037363448154594,NMI
leiden,0.6694329500821696,0.8069225365784588,AMI
leiden,0.6694329500821696,0.8156136171195936,NMI
leiden,0.6694329500821696,0.9148690255452003,AMI
leiden,0.6694329500821696,0.9187099469200518,NMI
leiden,0.6694329500821696,0.8723398181067373,AMI
leiden,0.6694329500821696,0.878124066787353,NMI
leiden,0.6694329500821696,0.8153984560332503,AMI
leiden,0.6694329500821696,0.8237418308058595,NMI
leiden,0.6694329500821696,0.7746710495506778,AMI
leiden,0.6694329500821696,0.7847815836852915,NMI
leiden,0.6694329500821696,0.9406425425773587,AMI
leiden,0.6694329500821696,0.9433296267224673,NMI
leiden,1.2616612944575138,0.9692488970112124,AMI
leiden,1.2616612944575138,0.9715419434330019,NMI
leiden,1.2616612944575138,0.9031649872740446,AMI
leiden,1.2616612944575138,0.910939896776257,NMI
leiden,1.2616612944575138,0.9550420438127792,AMI
leiden,1.2616612944575138,0.958272267932342,NMI
leiden,1.2616612944575138,0.9425512207083578,AMI
leiden,1.2616612944575138,0.9468361236409918,NMI
leiden,1.2616612944575138,0.944797698901832,AMI
leiden,1.2616612944575138,0.9487620048781993,NMI
leiden,1.2616612944575138,0.9400659785264052,AMI
leiden,1.2616612944575138,0.9445382750676466,NMI
leiden,1.2616612944575138,0.9289290313118779,AMI
leiden,1.2616612944575138,0.9346503004299377,NMI
leiden,1.2616612944575138,0.9626066960725822,AMI
leiden,1.2616612944575138,0.9652947584303944,NMI
leiden,1.2616612944575138,0.9498342800773413,AMI
leiden,1.2616612944575138,0.9535761574957322,NMI
leiden,1.2616612944575138,0.9143338553948879,AMI
leiden,1.2616612944575138,0.9204816163681453,NMI
leiden,1.2616612944575138,0.9473516241369643,AMI
leiden,1.2616612944575138,0.9512804686140213,NMI
leiden,1.2616612944575138,0.8939333136737956,AMI
leiden,1.2616612944575138,0.9021780262140041,NMI
leiden,1.2616612944575138,0.94731592147696,AMI
leiden,1.2616612944575138,0.9515734321855295,NMI
leiden,1.2616612944575138,0.9221965703428603,AMI
leiden,1.2616612944575138,0.9282718601618,NMI
leiden,1.2616612944575138,0.9514334102787311,AMI
leiden,1.2616612944575138,0.9553672312577954,NMI
leiden,1.2616612944575138,0.944111296234055,AMI
leiden,1.2616612944575138,0.9481253741286102,NMI
leiden,1.2616612944575138,0.9082267064549979,AMI
leiden,1.2616612944575138,0.9145401125910814,NMI
leiden,1.2616612944575138,0.9327987698113147,AMI
leiden,1.2616612944575138,0.9376249212307789,NMI
leiden,1.2616612944575138,0.9556478821487425,AMI
leiden,1.2616612944575138,0.9588347974693824,NMI
leiden,1.2616612944575138,0.9887162172384201,AMI
