nocues,nhog,v182caes,v183ciuo,ponderation,sex_id,public_worker,total_income,age,nivel_ed
2883.0,1.0,4807,15223,363.0,2,2,8.294299608857235,37.0,8.0
2884.0,1.0,6900,12611,336.0,1,2,8.853808274977197,34.0,9.0
2884.0,1.0,6900,12611,336.0,2,2,8.517393171418904,28.0,9.0
2885.0,1.0,8501,12342,443.0,2,1,8.895766604056085,38.0,7.0
2886.0,1.0,2500,17213,386.0,1,2,9.210440366976515,27.0,5.0
2887.0,1.0,4000,17221,417.0,1,2,8.853808274977197,41.0,8.0
2887.0,1.0,8501,12341,417.0,2,1,8.699681400989514,39.0,7.0
2888.0,1.0,8501,15312,363.0,1,1,8.94910546953925,42.0,7.0
2888.0,1.0,9700,15311,363.0,2,2,,21.0,6.0
2889.0,1.0,8401,17221,331.0,1,1,8.922791623969637,58.0,6.0
2889.0,1.0,8501,12341,331.0,2,1,8.648396877031582,50.0,8.0
2890.0,1.0,3100,17115,534.0,1,2,8.853808274977197,43.0,8.0
2890.0,1.0,8401,14120,534.0,2,1,8.77971129020447,43.0,9.0
2891.0,1.0,101,19211,524.0,1,2,8.071218539969863,23.0,5.0
2891.0,1.0,4804,15223,524.0,2,2,,19.0,5.0
2892.0,1.0,102,16121,1154.0,1,2,8.630700432209832,40.0,2.0
2892.0,1.0,9700,15322,1154.0,2,2,,40.0,4.0
2893.0,1.0,101,19211,1133.0,1,2,8.188966863648876,37.0,3.0
2893.0,1.0,9700,19111,1133.0,2,2,7.090909822079984,38.0,3.0
2894.0,1.0,101,16112,519.0,1,2,7.244941546337007,77.0,3.0
2894.0,2.0,9700,19111,1598.0,2,2,6.985641817639208,43.0,2.0
2894.0,2.0,5601,15131,1598.0,1,2,5.707110264748875,33.0,4.0
2894.0,2.0,101,19211,1598.0,1,2,6.90875477931522,15.0,3.0
2895.0,1.0,4000,17112,1133.0,1,2,8.294299608857235,44.0,3.0
2895.0,1.0,9700,15311,1133.0,2,2,6.398594934535208,44.0,4.0
2895.0,2.0,1800,17322,620.0,1,2,8.412054873292933,48.0,3.0
2895.0,2.0,9700,15311,620.0,2,2,7.601402334583733,53.0,3.0
2895.0,2.0,8101,19112,620.0,1,2,7.8636512654486515,80.0,2.0
2895.0,2.0,101,19211,620.0,2,2,7.601402334583733,69.0,2.0
2896.0,1.0,8401,13313,564.0,1,1,9.05963375455148,76.0,5.0
2896.0,1.0,8501,12341,564.0,2,1,8.987321812850125,57.0,7.0
2896.0,1.0,5202,19629,564.0,1,2,8.294299608857235,25.0,9.0
2896.0,1.0,8501,12341,564.0,2,1,8.006700845440367,23.0,7.0
2896.0,1.0,9301,15153,564.0,1,2,6.90875477931522,22.0,6.0
2897.0,1.0,8600,12211,402.0,2,1,9.680406499268877,42.0,9.0
2897.0,1.0,4000,17126,402.0,1,2,8.987321812850125,42.0,8.0
2898.0,1.0,8600,15322,349.0,2,2,7.378383712996714,51.0,5.0
2898.0,1.0,8401,19112,349.0,1,1,8.006700845440367,24.0,4.0
2899.0,1.0,8401,11112,334.0,2,1,,59.0,5.0
2899.0,1.0,8501,12310,334.0,1,1,,28.0,9.0
2899.0,1.0,8000,15414,334.0,1,2,,26.0,5.0
2900.0,1.0,8501,12341,548.0,2,1,8.962007209588313,45.0,7.0
2901.0,1.0,4903,18322,434.0,1,2,8.006700845440367,56.0,8.0
2901.0,1.0,8501,14110,434.0,2,1,8.517393171418904,61.0,4.0
2902.0,1.0,2500,17223,278.0,1,2,8.294299608857235,66.0,3.0
2902.0,2.0,4807,13322,475.0,1,2,8.294299608857235,34.0,4.0
2902.0,2.0,9700,19111,475.0,2,2,7.496097345175956,32.0,4.0
2903.0,1.0,4502,17412,1383.0,1,2,8.31898612539206,43.0,3.0
2903.0,1.0,1009,14222,1383.0,2,2,,43.0,5.0
2904.0,1.0,4804,15223,1138.0,2,2,8.006700845440367,46.0,1.0
2904.0,1.0,2900,15223,1138.0,1,2,7.824445930877619,26.0,1.0
2904.0,1.0,9700,19111,1138.0,2,2,,21.0,5.0
2904.0,1.0,2900,15223,1138.0,1,2,7.824445930877619,19.0,5.0
2904.0,1.0,5601,15131,1138.0,1,2,7.313886831633462,18.0,4.0
2905.0,1.0,5601,15230,1417.0,2,2,8.853808274977197,34.0,8.0
2905.0,1.0,6500,13321,1417.0,1,2,,41.0,8.0
2905.0,1.0,8501,14120,1417.0,2,2,8.517393171418904,37.0,8.0
2906.0,1.0,1009,17512,2266.0,1,2,7.762596048540069,47.0,3.0
2906.0,1.0,1009,17512,2266.0,2,2,8.343077871169383,86.0,3.0
2906.0,1.0,1009,17512,2266.0,2,2,7.378383712996714,43.0,4.0
2907.0,1.0,4000,13123,878.0,1,2,9.546884034617923,35.0,5.0
2907.0,2.0,9700,19111,592.0,2,2,7.601402334583733,53.0,3.0
2908.0,1.0,4806,15245,725.0,1,2,8.853808274977197,30.0,7.0
2908.0,1.0,4808,15230,725.0,2,2,,28.0,8.0
2909.0,1.0,4000,17413,706.0,1,1,8.268988209506656,68.0,3.0
2910.0,1.0,101,19211,660.0,2,2,7.438971592395862,72.0,3.0
2911.0,1.0,4805,18332,1260.0,1,2,8.699681400989514,59.0,3.0
2911.0,1.0,1400,18153,1260.0,2,2,,51.0,3.0
2911.0,1.0,6900,14120,1260.0,2,2,,27.0,8.0
2912.0,1.0,1000,18142,22.0,1,2,8.94910546953925,65.0,2.0
2913.0,1.0,101,19211,30.0,1,2,7.783640596221253,39.0,3.0
2914.0,1.0,9700,15322,20.0,2,2,7.313886831633462,23.0,5.0
2914.0,1.0,8200,18183,20.0,2,2,,24.0,5.0
2914.0,1.0,101,19211,20.0,2,2,,54.0,3.0
2915.0,1.0,9700,19111,30.0,2,2,6.90875477931522,53.0,2.0
2915.0,1.0,9700,16113,30.0,1,2,6.90875477931522,21.0,2.0
2916.0,1.0,9700,15322,40.0,2,2,,32.0,3.0
2916.0,2.0,8200,18153,35.0,2,2,5.525452939131784,23.0,3.0
2917.0,1.0,9700,19111,29.0,2,2,,35.0,4.0
2918.0,1.0,1009,17510,56.0,1,2,,30.0,3.0
2919.0,1.0,9700,19111,40.0,2,2,7.741099090035366,48.0,2.0
2920.0,1.0,4000,19313,4508.0,1,2,8.294299608857235,45.0,3.0
2921.0,1.0,8501,15153,1779.0,1,1,8.412054873292933,62.0,5.0
2922.0,1.0,4803,15223,4418.0,1,2,8.160803920954665,37.0,2.0
2922.0,1.0,9700,19111,4418.0,2,2,7.824445930877619,37.0,3.0
2923.0,1.0,9700,15322,1750.0,2,2,7.824445930877619,56.0,4.0
2923.0,1.0,4803,15223,1750.0,2,2,8.006700845440367,21.0,8.0
2924.0,1.0,8000,15414,319.0,1,2,,50.0,5.0
2924.0,1.0,8509,12355,319.0,2,1,,49.0,7.0
2924.0,1.0,9700,19111,319.0,2,2,,26.0,5.0
2924.0,1.0,4807,19112,319.0,2,2,,24.0,4.0
2924.0,1.0,4502,19122,319.0,2,2,,22.0,4.0
2924.0,1.0,8000,15414,319.0,1,2,,19.0,4.0
2925.0,1.0,4808,15221,449.0,1,2,10.34177474101152,38.0,4.0
2925.0,1.0,4808,15221,449.0,2,2,,39.0,5.0
2926.0,1.0,5100,13313,359.0,1,1,9.472781556562168,48.0,5.0
2926.0,1.0,4807,15311,359.0,2,2,,23.0,6.0
2927.0,1.0,9700,19111,357.0,2,2,8.665785595466064,48.0,10.0
2928.0,1.0,8401,15414,443.0,1,1,8.987321812850125,47.0,5.0
2928.0,1.0,4808,15221,443.0,2,2,8.006700845440367,44.0,5.0
2929.0,1.0,4903,18331,491.0,1,2,9.210440366976515,55.0,4.0
2929.0,1.0,4800,15223,491.0,2,2,,41.0,4.0
2930.0,1.0,4807,19621,356.0,1,2,8.853808274977197,44.0,8.0
2930.0,1.0,4000,19313,356.0,1,1,,15.0,4.0
2931.0,1.0,8600,13212,1158.0,2,1,8.699681400989514,36.0,7.0
2931.0,1.0,4000,17115,1158.0,1,2,8.612685172875459,33.0,4.0
2932.0,1.0,4000,17112,1116.0,1,2,8.699681400989514,54.0,3.0
2932.0,1.0,9700,19111,1116.0,2,2,8.006700845440367,51.0,3.0
2932.0,1.0,8402,10210,1116.0,1,1,9.105090961257083,30.0,5.0
2932.0,1.0,3501,19214,1116.0,1,2,8.294299608857235,24.0,3.0
2933.0,1.0,9700,19111,780.0,2,2,7.937731775260109,54.0,3.0
2933.0,1.0,4803,15223,780.0,1,2,7.824445930877619,57.0,4.0
2933.0,1.0,4801,15223,780.0,1,2,,30.0,4.0
2933.0,2.0,4502,17231,1821.0,1,2,7.601402334583733,24.0,2.0
2933.0,2.0,4811,15240,1821.0,2,6,6.90875477931522,23.0,2.0
2934.0,1.0,9700,19214,1303.0,1,6,9.495594499353295,29.0,4.0
2934.0,1.0,9700,19111,1303.0,2,2,,70.0,4.0
2935.0,1.0,9700,15311,3342.0,2,2,8.071218539969863,39.0,3.0
2935.0,1.0,4800,15414,3342.0,1,2,6.2166061010848646,18.0,4.0
2935.0,1.0,5601,15212,3342.0,1,2,6.2166061010848646,17.0,4.0
2935.0,1.0,4807,18321,3342.0,1,2,5.707110264748875,15.0,4.0
2936.0,1.0,4000,17112,810.0,1,2,,80.0,3.0
2938.0,1.0,7702,18322,819.0,1,2,8.517393171418904,25.0,8.0
2939.0,1.0,2900,13120,540.0,1,1,8.071218539969863,85.0,8.0
2939.0,1.0,8501,12300,540.0,2,1,8.764209507142004,80.0,5.0
2940.0,1.0,101,19211,666.0,1,2,7.601402334583733,50.0,2.0
2940.0,1.0,9700,19111,666.0,2,2,7.550135342488429,46.0,5.0
2940.0,2.0,6400,14211,628.0,1,2,9.105090961257083,35.0,5.0
2940.0,2.0,5601,15223,628.0,2,2,,27.0,5.0
2941.0,1.0,8501,12114,656.0,1,1,8.81001204797317,50.0,9.0
2942.0,1.0,9700,19111,1271.0,2,2,6.2166061010848646,53.0,3.0
2942.0,1.0,4502,17231,1271.0,1,2,,32.0,3.0
2942.0,1.0,9700,19111,1271.0,2,2,5.303304908059076,25.0,2.0
2943.0,1.0,9302,19112,486.0,1,2,8.412054873292933,70.0,3.0
2943.0,1.0,9700,15322,486.0,2,2,,24.0,4.0
2944.0,1.0,4000,17112,803.0,1,2,8.294299608857235,37.0,2.0
2944.0,1.0,8401,14132,803.0,2,1,,34.0,4.0
2945.0,1.0,600,11322,1037.0,1,2,9.39274525863144,42.0,7.0
2946.0,1.0,8501,12341,619.0,2,1,9.259225769705994,70.0,5.0
2946.0,1.0,8501,12359,619.0,2,2,5.707110264748875,37.0,6.0
2946.0,1.0,5601,19412,619.0,2,2,,35.0,8.0
2947.0,1.0,8501,12320,491.0,2,1,8.867990898182093,90.0,5.0
2948.0,1.0,8401,18332,491.0,2,1,8.699681400989514,72.0,5.0
2949.0,1.0,4502,11439,667.0,1,2,8.699681400989514,35.0,4.0
2950.0,1.0,8501,12300,807.0,1,1,9.210440366976515,52.0,4.0
2951.0,1.0,1009,18183,583.0,1,2,8.160803920954665,27.0,8.0
2951.0,1.0,7400,12163,583.0,2,2,,26.0,5.0
2952.0,1.0,9700,15311,692.0,2,2,8.03947991910045,41.0,3.0
2952.0,1.0,4502,19122,692.0,1,2,7.640603826393634,19.0,3.0
2953.0,2.0,8102,19214,902.0,1,2,8.517393171418904,42.0,4.0
2953.0,3.0,9700,15311,302.0,1,2,8.188966863648876,84.0,1.0
2953.0,3.0,101,16110,302.0,2,2,8.071218539969863,76.0,1.0
2954.0,1.0,4904,18332,676.0,1,2,,61.0,3.0
2954.0,1.0,2002,12130,676.0,1,2,,28.0,9.0
2955.0,1.0,2500,17212,389.0,1,2,7.824445930877619,27.0,8.0
2955.0,1.0,2500,17212,389.0,1,2,7.378383712996714,63.0,5.0
2955.0,1.0,1400,17531,389.0,2,2,,56.0,5.0
2955.0,2.0,1400,18151,451.0,2,2,8.987321812850125,30.0,4.0
2956.0,1.0,8501,12300,592.0,1,1,8.594339400592892,47.0,8.0
2956.0,1.0,9700,15322,592.0,2,2,7.090909822079984,50.0,6.0
2957.0,1.0,4808,15230,471.0,2,2,7.601402334583733,47.0,4.0
2957.0,1.0,8600,19112,471.0,2,1,7.901377353792616,87.0,1.0
2958.0,1.0,8501,19112,469.0,2,2,5.303304908059076,48.0,3.0
2959.0,1.0,2009,13122,1185.0,1,1,8.81001204797317,77.0,4.0
2960.0,1.0,8600,12221,472.0,1,1,9.210440366976515,62.0,9.0
2961.0,1.0,9700,19111,501.0,2,2,8.24301946898925,42.0,4.0
2962.0,1.0,4808,15221,407.0,1,2,7.601402334583733,56.0,2.0
2962.0,1.0,9700,19111,407.0,2,2,7.496097345175956,57.0,3.0
2963.0,1.0,2301,13122,390.0,1,2,9.210440366976515,50.0,8.0
2963.0,1.0,8501,14311,390.0,2,2,8.699681400989514,48.0,8.0
2963.0,1.0,4808,15230,390.0,2,2,8.517393171418904,25.0,9.0
2964.0,1.0,8401,13354,303.0,1,1,8.853808274977197,60.0,7.0
2964.0,1.0,8401,12161,303.0,2,1,8.699681400989514,59.0,9.0
2964.0,1.0,6400,12411,303.0,1,2,8.699681400989514,28.0,9.0
2964.0,1.0,8501,12342,303.0,2,2,8.294299608857235,26.0,7.0
2965.0,1.0,4802,15230,235.0,2,2,8.294299608857235,54.0,5.0
2966.0,1.0,4904,18332,583.0,1,2,8.294299608857235,48.0,5.0
2966.0,1.0,8501,11345,583.0,2,1,8.412054873292933,46.0,7.0
2967.0,1.0,8501,12351,599.0,2,1,8.764209507142004,31.0,9.0
2968.0,1.0,6100,12511,384.0,1,2,9.305741456739437,43.0,9.0
2968.0,1.0,8501,12330,384.0,2,1,8.853808274977197,43.0,9.0
2969.0,1.0,4000,12161,369.0,1,2,9.305741456739437,48.0,9.0
2969.0,1.0,8501,14226,369.0,1,1,,55.0,9.0
2970.0,1.0,8501,14110,515.0,1,1,9.105090961257083,50.0,9.0
2970.0,1.0,5601,15221,515.0,2,2,8.294299608857235,39.0,5.0
2971.0,1.0,8401,15151,640.0,1,1,8.294299608857235,55.0,2.0
2971.0,1.0,9700,19111,640.0,2,2,,49.0,3.0
2971.0,1.0,8401,14110,640.0,2,1,7.754052639035757,24.0,5.0
2971.0,1.0,8401,19214,640.0,1,1,7.736743682453495,22.0,4.0
2972.0,1.0,4806,15223,675.0,1,2,8.987321812850125,37.0,9.0
2972.0,1.0,8501,12310,675.0,2,1,8.922791623969637,32.0,7.0
2973.0,1.0,9700,15311,572.0,2,2,8.517393171418904,59.0,3.0
2973.0,1.0,5900,12656,572.0,2,2,7.972810784121404,24.0,8.0
2973.0,1.0,9700,15311,572.0,2,2,7.601402334583733,22.0,6.0
2974.0,1.0,4000,13123,344.0,1,2,9.036106025364846,84.0,5.0
2974.0,1.0,8501,12355,344.0,2,1,8.294299608857235,83.0,7.0
2975.0,1.0,2709,19329,530.0,2,5,7.741099090035366,42.0,8.0
2975.0,1.0,1009,17512,530.0,2,6,,39.0,4.0
2976.0,1.0,8600,19112,263.0,1,2,9.132486932771318,52.0,4.0
2976.0,1.0,4502,19329,263.0,1,2,,22.0,4.0
2976.0,2.0,1100,17112,212.0,1,2,7.601402334583733,55.0,4.0
2977.0,1.0,4000,17111,625.0,1,2,,38.0,4.0
2977.0,1.0,8101,19112,625.0,2,2,7.937731775260109,36.0,3.0
2978.0,1.0,3600,15153,416.0,1,3,,45.0,3.0
2979.0,1.0,8401,15414,63.0,1,1,8.699681400989514,53.0,5.0
2979.0,1.0,5601,15131,63.0,2,2,,38.0,4.0
2979.0,1.0,5601,15223,63.0,1,2,7.816416983691801,21.0,4.0
2979.0,1.0,1009,15223,63.0,2,2,6.2166061010848646,18.0,4.0
2979.0,1.0,5601,19333,63.0,1,2,,17.0,4.0
2980.0,1.0,101,19211,565.0,1,2,,46.0,3.0
2980.0,1.0,9700,19111,565.0,2,2,8.03947991910045,41.0,3.0
2980.0,1.0,7301,19621,565.0,2,2,7.741099090035366,20.0,4.0
2980.0,1.0,8102,16113,565.0,1,2,,18.0,3.0
2980.0,1.0,9700,19214,565.0,1,2,,24.0,3.0
2981.0,1.0,9700,19111,349.0,2,2,,48.0,5.0
2981.0,1.0,9700,16113,349.0,1,2,6.251903883165888,15.0,4.0
2982.0,1.0,4903,18322,491.0,1,2,8.699681400989514,34.0,4.0
2982.0,1.0,9700,19111,491.0,2,2,7.131698510466912,28.0,5.0
2984.0,1.0,3800,18344,287.0,1,2,8.699681400989514,31.0,5.0
2984.0,1.0,9700,15311,287.0,2,2,6.621405651764134,27.0,6.0
2985.0,1.0,8700,14226,333.0,1,1,8.987321812850125,66.0,5.0
2986.0,1.0,101,16111,367.0,1,2,7.910590612256477,72.0,2.0
2986.0,1.0,101,19211,367.0,2,2,7.766840537085513,70.0,2.0
2986.0,1.0,4000,17112,367.0,1,4,8.19863945529737,27.0,4.0
2986.0,1.0,9700,19111,367.0,2,2,7.048386408721883,25.0,4.0
2987.0,1.0,2309,17212,408.0,1,2,7.601402334583733,31.0,3.0
2987.0,1.0,4000,17112,408.0,1,2,6.55250788703459,60.0,2.0
2987.0,1.0,9700,19111,408.0,2,2,,59.0,2.0
2987.0,2.0,9700,19111,485.0,2,2,7.523481312573497,59.0,3.0
2987.0,2.0,9700,19111,485.0,2,2,6.68586094706836,28.0,3.0
2988.0,1.0,8501,12341,537.0,2,1,8.77971129020447,43.0,7.0
2988.0,1.0,2202,18142,537.0,1,2,,47.0,4.0
2989.0,1.0,4803,15223,661.0,1,2,8.987321812850125,59.0,2.0
2989.0,1.0,4808,15221,661.0,2,2,7.824445930877619,60.0,3.0
2989.0,1.0,9700,15311,661.0,2,2,7.972810784121404,35.0,3.0
2989.0,1.0,4803,15230,661.0,2,2,8.412054873292933,34.0,3.0
2989.0,1.0,4808,15223,661.0,2,2,7.601402334583733,25.0,2.0
2989.0,1.0,4803,15223,661.0,1,2,6.46302945692067,13.0,3.0
2990.0,1.0,8200,13521,919.0,1,1,8.987321812850125,53.0,1.0
2990.0,1.0,1300,17318,919.0,2,2,,33.0,1.0
2990.0,1.0,4804,15223,919.0,2,2,,26.0,1.0
2991.0,1.0,8600,19112,563.0,2,2,7.804251383528112,46.0,4.0
2991.0,1.0,4000,19313,563.0,1,2,,19.0,4.0
2992.0,1.0,4000,17126,709.0,1,2,7.601402334583733,38.0,2.0
2992.0,1.0,4810,15243,709.0,2,2,6.90875477931522,42.0,2.0
2993.0,1.0,4803,17511,670.0,2,2,8.294299608857235,41.0,8.0
2993.0,1.0,4803,17511,670.0,1,2,8.294299608857235,51.0,3.0
2993.0,1.0,9700,15311,670.0,2,2,7.783640596221253,67.0,2.0
2993.0,1.0,4803,17511,670.0,1,2,8.294299608857235,34.0,8.0
2994.0,1.0,101,16112,1630.0,1,2,6.270988431858299,34.0,2.0
2994.0,1.0,9700,19111,1630.0,2,2,6.428105272684596,31.0,5.0
2995.0,1.0,4000,17112,2685.0,1,2,8.666302614004078,55.0,2.0
2995.0,1.0,4000,17112,2685.0,1,2,8.465689348549121,28.0,4.0
2995.0,1.0,4000,17126,2685.0,1,2,8.465689348549121,23.0,5.0
2996.0,1.0,6900,14120,1389.0,2,2,8.060224240440958,40.0,8.0
2996.0,1.0,101,19211,1389.0,2,2,8.060224240440958,89.0,2.0
2997.0,1.0,101,16111,1371.0,2,2,8.907476977528738,82.0,3.0
2998.0,1.0,101,16111,1252.0,1,2,9.040974526342444,61.0,3.0
2998.0,2.0,4000,17126,1667.0,1,2,8.753371421000903,26.0,4.0
2999.0,1.0,4000,17515,1252.0,1,2,8.214465160759186,75.0,2.0
2999.0,1.0,8700,13423,1252.0,2,1,8.060224240440958,66.0,3.0
3000.0,1.0,8402,15412,1252.0,1,1,9.26407069439715,62.0,3.0
3000.0,1.0,9700,19111,1252.0,2,2,7.298445101508147,57.0,3.0
3001.0,1.0,5601,15221,1188.0,1,2,8.907476977528738,54.0,4.0
3001.0,1.0,1009,17512,1188.0,2,2,8.907476977528738,52.0,2.0
3001.0,1.0,1009,17512,1188.0,2,2,6.962243464266207,23.0,8.0
3002.0,1.0,8600,13221,2018.0,1,1,9.359363643368622,59.0,7.0
3002.0,1.0,8501,12341,2018.0,2,1,9.158731238242952,37.0,7.0
3003.0,1.0,8200,13122,2070.0,1,2,8.97638862194537,73.0,3.0
3003.0,1.0,8200,18183,2070.0,2,2,8.060224240440958,56.0,2.0
3004.0,1.0,8600,13221,1948.0,2,1,8.570923513837204,68.0,4.0
3005.0,1.0,101,16111,1948.0,2,2,8.753213480544126,78.0,1.0
3005.0,2.0,8200,18183,2405.0,2,2,8.753213480544126,73.0,2.0
3006.0,1.0,1002,19111,2668.0,2,2,8.060224240440958,64.0,3.0
3006.0,1.0,4904,18332,2668.0,1,2,8.907476977528738,41.0,3.0
3007.0,1.0,4000,11321,2065.0,1,2,8.39660622842712,82.0,2.0
3008.0,1.0,102,16130,1428.0,1,2,8.060224240440958,83.0,2.0
3008.0,1.0,101,16111,1428.0,2,2,8.060224240440958,80.0,2.0
3009.0,1.0,101,16111,2065.0,1,2,8.060224240440958,77.0,2.0
3009.0,1.0,101,16111,2065.0,2,2,8.060224240440958,76.0,2.0
3010.0,1.0,9602,15141,503.0,2,2,8.093156697722637,76.0,3.0
3010.0,1.0,9602,15141,503.0,2,2,6.739336627357174,24.0,5.0
3011.0,1.0,8401,14416,1000.0,1,1,9.040974526342444,45.0,5.0
3011.0,1.0,8401,14120,1000.0,2,1,9.040974526342444,40.0,5.0
3012.0,1.0,102,11311,648.0,1,2,9.26407069439715,88.0,5.0
3012.0,1.0,8501,12300,648.0,2,1,8.060224240440958,52.0,7.0
3012.0,1.0,2500,17221,648.0,1,2,8.060224240440958,50.0,8.0
3013.0,1.0,5300,14412,508.0,1,1,8.647870515057853,67.0,3.0
3014.0,1.0,8600,12212,743.0,1,2,9.39274525863144,40.0,9.0
3015.0,1.0,8501,14110,923.0,2,1,7.824445930877619,27.0,8.0
3015.0,1.0,8501,14110,923.0,2,1,7.824445930877619,28.0,8.0
3016.0,1.0,9609,15161,887.0,1,2,8.732465848349879,62.0,5.0
3017.0,1.0,6900,12611,944.0,1,2,9.741027444837728,51.0,5.0
3018.0,1.0,9200,11431,1016.0,1,2,,39.0,5.0
3018.0,1.0,9700,19111,1016.0,2,2,8.684401110400144,66.0,3.0
3019.0,1.0,8501,12341,445.0,1,1,8.684231891345675,76.0,5.0
3019.0,1.0,9700,19111,445.0,2,2,8.093156697722637,64.0,2.0
3020.0,1.0,4803,15221,624.0,2,2,8.093156697722637,83.0,2.0
3021.0,1.0,101,16130,785.0,1,2,9.040974526342444,80.0,2.0
3021.0,1.0,4800,15221,785.0,1,2,8.753371421000903,49.0,4.0
3022.0,1.0,9200,14212,757.0,1,2,8.987321812850125,50.0,8.0
3022.0,1.0,8600,14416,757.0,2,2,,48.0,5.0
3023.0,1.0,7100,11212,694.0,1,2,8.987321812850125,32.0,7.0
3024.0,1.0,7200,14227,575.0,1,1,8.294299608857235,34.0,8.0
3024.0,1.0,5601,15120,575.0,2,2,8.006700845440367,29.0,8.0
3025.0,1.0,4807,12411,478.0,1,2,8.987321812850125,49.0,9.0
3026.0,1.0,1009,17512,669.0,2,2,8.699681400989514,51.0,1.0
3026.0,1.0,1009,17512,669.0,1,2,8.03947991910045,81.0,1.0
3027.0,1.0,8600,12634,538.0,2,1,8.987321812850125,33.0,9.0
3028.0,1.0,1600,18113,573.0,1,1,8.006700845440367,66.0,4.0
3029.0,1.0,9700,15322,591.0,2,2,8.45553053102413,73.0,4.0
3029.0,1.0,4804,15230,591.0,2,2,7.901377353792616,74.0,9.0
3029.0,1.0,4804,15223,591.0,2,2,7.901377353792616,95.0,2.0
3030.0,1.0,4804,17533,511.0,2,2,8.366602832783736,67.0,3.0
3031.0,1.0,8501,13433,1004.0,1,1,8.24301946898925,27.0,8.0
3031.0,1.0,5601,15131,1004.0,1,2,,28.0,8.0
3032.0,1.0,9200,15230,419.0,2,2,8.853808274977197,31.0,8.0
3032.0,1.0,4502,17231,419.0,1,2,8.160803920954665,28.0,6.0
3033.0,1.0,9700,19111,575.0,2,2,8.294299608857235,35.0,5.0
3033.0,1.0,4000,17411,575.0,1,2,8.294299608857235,30.0,8.0
3034.0,1.0,8501,12341,416.0,2,1,8.999742789830492,71.0,5.0
3034.0,1.0,4807,12433,416.0,1,2,,69.0,5.0
3035.0,1.0,6900,12611,861.0,2,2,8.987321812850125,40.0,9.0
3035.0,1.0,6900,13342,861.0,1,2,8.412054873292933,36.0,5.0
3036.0,1.0,9200,15230,769.0,2,2,8.699681400989514,25.0,8.0
3036.0,1.0,5601,15131,769.0,2,2,8.294299608857235,28.0,8.0
3036.0,1.0,5601,15120,769.0,2,2,8.294299608857235,27.0,8.0
3037.0,1.0,3800,18332,383.0,1,1,8.465689348549121,44.0,4.0
3038.0,1.0,4000,17112,432.0,1,2,7.878155336503324,38.0,1.0
3038.0,1.0,9503,17412,432.0,1,2,8.214465160759186,41.0,1.0
3039.0,1.0,8501,19112,252.0,2,1,8.060224240440958,64.0,3.0
3039.0,1.0,9302,15414,252.0,1,2,,44.0,5.0
3039.0,1.0,5601,15131,252.0,2,2,,22.0,5.0
3040.0,1.0,4000,19313,321.0,1,2,7.991253929840198,26.0,1.0
3040.0,1.0,8102,17536,321.0,2,4,8.060224240440958,34.0,4.0
3041.0,1.0,2500,17212,239.0,1,2,8.060224240440958,65.0,3.0
3041.0,1.0,2400,17212,239.0,1,2,7.367708572374371,27.0,4.0
3042.0,1.0,8402,15412,274.0,1,1,9.040974526342444,78.0,3.0
3042.0,2.0,4808,19334,234.0,1,2,9.158731238242952,28.0,4.0
3042.0,3.0,8101,15153,267.0,1,1,8.769817872052617,31.0,3.0
3042.0,4.0,8402,18322,362.0,1,1,9.26407069439715,37.0,4.0
3042.0,4.0,8402,14110,362.0,2,1,9.26407069439715,35.0,5.0
3042.0,5.0,8402,15413,321.0,1,1,8.907476977528738,30.0,5.0
3043.0,1.0,8101,19613,228.0,2,1,7.549609165154532,42.0,3.0
3044.0,1.0,4803,15212,138.0,1,2,7.878155336503324,54.0,2.0
3044.0,1.0,9700,19111,138.0,2,2,7.955074273262696,81.0,1.0
3045.0,1.0,9700,19111,282.0,1,2,7.955074273262696,62.0,3.0
3046.0,1.0,9700,19111,109.0,2,2,6.739336627357174,55.0,2.0
3046.0,1.0,4000,18332,109.0,2,1,7.65491704784832,32.0,4.0
3046.0,1.0,4000,19313,109.0,1,2,8.060224240440958,19.0,4.0
3047.0,1.0,4000,17112,336.0,1,2,8.347827345782498,29.0,3.0
3048.0,1.0,4000,18332,215.0,1,2,9.040974526342444,48.0,4.0
3048.0,1.0,9700,19111,215.0,2,2,,47.0,4.0
3049.0,1.0,7301,12163,2098.0,1,2,8.753371421000903,27.0,9.0
3050.0,1.0,8501,14416,2092.0,2,1,8.403352374992478,50.0,8.0
3050.0,1.0,6900,14120,2092.0,2,2,8.378620541552298,21.0,8.0
3052.0,1.0,7100,16110,1259.0,2,1,,69.0,8.0
3053.0,1.0,2301,17315,1450.0,1,2,,21.0,9.0
3055.0,1.0,8600,15153,1110.0,1,1,8.907476977528738,67.0,5.0
3057.0,1.0,2100,13213,1932.0,1,2,9.040974526342444,30.0,5.0
3057.0,1.0,4804,15223,1932.0,2,2,8.347827345782498,24.0,9.0
3058.0,1.0,8600,14110,347.0,2,1,9.243871855184976,57.0,5.0
3058.0,1.0,8501,12330,347.0,2,1,6.674561391814426,29.0,8.0
3058.0,1.0,6400,14312,347.0,2,1,9.158731238242952,27.0,9.0
3059.0,1.0,8501,12341,326.0,2,1,9.359363643368622,73.0,5.0
3060.0,1.0,4804,15221,311.0,1,2,9.26407069439715,51.0,5.0
3060.0,1.0,8600,12221,311.0,2,1,9.040974526342444,47.0,7.0
