nocues,nhog,v182caes,v183ciuo,ponderation,sex_id,public_worker,total_income,age,nivel_ed
1112.0,1.0,8401,19112,387.0,1,1,8.006700845440367,35,8.0
1112.0,1.0,1100,19211,387.0,1,2,7.824445930877619,93,2.0
1113.0,1.0,4903,18322,288.0,1,2,8.294299608857235,65,7.0
1113.0,1.0,9700,19111,288.0,2,2,8.160803920954665,65,7.0
1115.0,1.0,600,17233,422.0,1,1,8.006700845440367,65,4.0
1115.0,1.0,9700,19111,422.0,2,2,,62,3.0
1115.0,1.0,4803,15243,422.0,1,2,7.824445930877619,33,4.0
1115.0,1.0,4803,15223,422.0,1,2,7.824445930877619,24,4.0
1116.0,1.0,1100,19211,355.0,1,2,8.753213480544126,45,2.0
1116.0,1.0,9700,19111,355.0,2,2,,45,2.0
1116.0,1.0,9700,16113,355.0,1,2,,36,2.0
1116.0,1.0,9700,19111,355.0,2,2,6.962243464266207,30,5.0
1117.0,1.0,4803,18322,378.0,1,2,8.006700845440367,28,4.0
1117.0,1.0,9700,19111,378.0,2,2,6.803505257608338,45,2.0
1117.0,1.0,4807,19621,378.0,1,2,7.824445930877619,26,5.0
1117.0,1.0,1009,15223,378.0,2,2,7.824445930877619,23,5.0
1118.0,1.0,9700,19111,279.0,2,2,8.853808274977197,72,10.0
1119.0,1.0,1400,17531,482.0,2,2,8.071218539969863,87,3.0
1120.0,1.0,9700,19111,341.0,2,2,8.124743020385568,76,6.0
1121.0,1.0,6500,13321,536.0,1,2,9.040974526342444,45,5.0
1121.0,1.0,8600,12634,536.0,2,2,8.347827345782498,42,9.0
1122.0,1.0,3300,17421,555.0,1,2,,35,7.0
1122.0,1.0,4000,13123,555.0,1,1,,67,7.0
1122.0,1.0,8501,12330,555.0,2,1,8.124743020385568,66,7.0
1122.0,1.0,4000,13257,555.0,2,1,8.242493153187626,30,5.0
1123.0,1.0,4804,15223,400.0,2,2,8.124743020385568,70,4.0
1124.0,1.0,8501,12330,620.0,1,2,8.83331693749932,35,7.0
1124.0,1.0,8501,15312,620.0,2,2,7.794823152179389,35,6.0
1124.0,2.0,9700,19111,618.0,2,2,7.4318919168078,33,5.0
1125.0,1.0,8501,12330,482.0,2,1,8.420241665339788,79,7.0
1126.0,1.0,8401,14110,526.0,1,1,6.962243464266207,37,4.0
1126.0,1.0,8401,14110,526.0,2,1,6.270988431858299,32,8.0
1127.0,1.0,6100,12153,467.0,1,2,8.753371421000903,49,9.0
1127.0,1.0,8700,12634,467.0,2,2,9.669472621333282,49,9.0
1128.0,1.0,4808,11420,568.0,2,2,8.907476977528738,42,7.0
1129.0,1.0,101,17422,939.0,1,2,7.837159650001675,83,2.0
1129.0,1.0,9700,19111,939.0,2,2,8.465689348549121,55,2.0
1130.0,1.0,8402,15413,832.0,1,1,9.446360661104071,25,7.0
1131.0,1.0,5601,15246,1807.0,2,2,8.124743020385568,61,3.0
1131.0,1.0,4800,15223,1807.0,1,2,8.570923513837204,34,3.0
1131.0,1.0,8102,16113,1807.0,1,2,7.367708572374371,36,9.0
1131.0,1.0,8501,12300,1807.0,2,1,8.907476977528738,30,7.0
1132.0,1.0,1009,17512,1124.0,1,2,8.060224240440958,57,2.0
1133.0,1.0,102,16121,741.0,1,2,8.124743020385568,84,1.0
1134.0,1.0,1009,15223,1124.0,1,2,8.214465160759186,60,3.0
1135.0,1.0,8402,15413,1239.0,1,1,8.753371421000903,24,5.0
1135.0,1.0,5601,15131,1239.0,2,2,,25,4.0
1136.0,1.0,8501,19112,1154.0,1,1,8.347827345782498,90,2.0
1137.0,1.0,4000,17112,929.0,1,2,8.073714641109857,20,6.0
1137.0,1.0,4000,19313,929.0,1,2,8.220133957151859,18,4.0
1138.0,1.0,8402,13355,1002.0,1,1,9.734003244543665,57,3.0
1138.0,1.0,9700,19111,1002.0,2,2,7.65491704784832,61,3.0
1138.0,1.0,5601,15230,1002.0,2,2,7.878155336503324,30,5.0
1138.0,1.0,1100,18183,1002.0,1,2,8.347827345782498,33,5.0
1139.0,1.0,101,19211,782.0,1,2,7.955074273262696,82,3.0
1139.0,1.0,101,16111,782.0,2,2,7.955074273262696,76,3.0
1140.0,1.0,101,16111,960.0,2,2,7.7039102096163115,76,2.0
1141.0,1.0,8501,12300,960.0,2,1,8.90734159541251,85,6.0
1142.0,1.0,8401,13340,825.0,1,1,9.359363643368622,56,5.0
1143.0,1.0,4805,15223,960.0,2,2,8.753371421000903,75,3.0
1145.0,1.0,4503,15221,683.0,1,2,10.48776807810896,61,3.0
1146.0,1.0,8402,15412,897.0,1,1,9.734062477477194,35,5.0
1146.0,1.0,8200,19321,897.0,2,2,,33,5.0
1146.0,1.0,1002,19211,897.0,2,2,8.347827345782498,72,2.0
1147.0,1.0,4000,17112,831.0,1,2,8.517393171418904,55,3.0
1147.0,1.0,9700,19111,831.0,2,2,6.90875477931522,52,5.0
1147.0,1.0,4000,17131,831.0,1,2,7.824445930877619,27,5.0
1147.0,2.0,8501,12359,1164.0,2,1,7.601402334583733,29,5.0
1148.0,1.0,8501,14110,5197.0,2,1,8.517393171418904,45,8.0
1148.0,1.0,1009,15211,5197.0,1,2,7.741099090035366,22,5.0
1149.0,1.0,8101,19112,1396.0,1,2,8.881697406469304,46,4.0
1150.0,1.0,8402,15412,882.0,1,1,8.294299608857235,78,2.0
1150.0,1.0,5500,19112,882.0,2,2,7.601402334583733,77,4.0
1151.0,1.0,1100,12132,883.0,1,2,9.259225769705994,30,9.0
1151.0,1.0,8401,12132,883.0,2,1,9.210440366976517,30,9.0
1152.0,1.0,2500,12149,1408.0,1,2,9.392745258631441,40,9.0
1152.0,1.0,8200,13257,1408.0,2,2,8.517393171418904,39,9.0
1153.0,1.0,3700,13123,734.0,1,1,8.071218539969863,79,4.0
1154.0,1.0,4502,17231,792.0,1,2,8.909370405197466,67,3.0
1154.0,1.0,4808,15221,792.0,2,2,7.901377353792616,65,3.0
1155.0,1.0,8501,12342,978.0,2,1,9.392745258631441,28,7.0
1155.0,1.0,8401,14120,978.0,1,1,8.699681400989514,27,8.0
1156.0,1.0,8501,15153,910.0,1,1,8.77971129020447,56,5.0
1156.0,1.0,4808,15221,910.0,2,2,,50,3.0
1157.0,1.0,101,16112,751.0,1,2,9.278092474027002,78,4.0
1157.0,1.0,9409,15153,751.0,2,2,8.071218539969863,70,3.0
1158.0,1.0,8501,12330,769.0,1,1,,33,9.0
1158.0,1.0,4803,15246,769.0,2,2,,23,6.0
1158.0,1.0,8401,19112,769.0,2,1,7.824445930877619,64,4.0
1159.0,1.0,4502,17231,546.0,1,2,9.210440366976517,51,3.0
1159.0,1.0,6500,13321,546.0,2,2,8.987321812850125,51,8.0
1159.0,1.0,6500,14312,546.0,2,2,7.601402334583733,24,6.0
1159.0,1.0,4502,17231,546.0,1,2,7.601402334583733,21,2.0
1160.0,1.0,8401,13257,300.0,1,1,9.97119292889014,46,8.0
1160.0,1.0,8501,11345,300.0,2,1,9.210440366976517,44,7.0
1160.0,1.0,101,18341,300.0,1,2,8.006700845440367,20,5.0
1161.0,1.0,4000,17111,536.0,1,2,8.94910546953925,69,2.0
1161.0,1.0,9700,15311,536.0,2,2,7.901377353792616,67,2.0
1161.0,1.0,4000,17112,536.0,1,2,8.517393171418904,44,4.0
1161.0,1.0,4000,19313,536.0,1,2,,26,4.0
1162.0,1.0,4901,14323,438.0,1,1,8.343077871169383,76,3.0
1162.0,1.0,9301,13423,438.0,1,2,8.006700845440367,44,5.0
1163.0,1.0,4800,15221,2826.0,2,2,8.071218539969863,59,5.0
1163.0,1.0,4803,18322,2826.0,2,2,7.937731775260109,28,4.0
1163.0,1.0,4803,18332,2826.0,1,2,7.937731775260109,21,5.0
1164.0,1.0,6900,12411,559.0,1,2,9.392745258631441,50,9.0
1164.0,1.0,8501,12359,559.0,2,2,,48,7.0
1164.0,1.0,4807,15221,559.0,1,2,8.006700845440367,26,5.0
1164.0,1.0,6900,14120,559.0,2,2,8.343077871169383,23,8.0
1165.0,1.0,1009,18160,296.0,1,2,8.987321812850125,60,8.0
1165.0,1.0,5601,15131,296.0,1,2,8.294299608857235,37,8.0
1165.0,1.0,4804,15223,296.0,2,2,,27,8.0
1166.0,1.0,4809,15243,270.0,2,3,8.006700845440367,57,4.0
1166.0,1.0,2500,17115,270.0,1,2,8.517393171418904,40,6.0
1166.0,1.0,8401,19613,270.0,1,1,8.412054873292933,38,4.0
1166.0,1.0,4000,17126,270.0,1,2,7.824445930877619,55,3.0
1167.0,1.0,8401,12635,479.0,2,1,9.305741456739435,51,9.0
1168.0,1.0,5500,14224,784.0,2,2,8.412054873292933,21,8.0
1168.0,1.0,4000,13123,784.0,1,2,9.210440366976517,27,8.0
1169.0,1.0,8501,14120,645.0,2,1,9.392745258631441,50,9.0
1170.0,1.0,4807,19214,762.0,1,2,8.006700845440367,64,8.0
1171.0,1.0,1009,18182,497.0,1,2,9.04793908261736,44,5.0
1171.0,1.0,8501,12341,497.0,2,1,8.699681400989514,41,7.0
1172.0,1.0,1400,17531,538.0,2,2,8.699681400989514,83,3.0
1173.0,1.0,8501,12330,393.0,1,1,8.853808274977197,51,7.0
1173.0,1.0,9700,19111,393.0,2,2,,58,4.0
1173.0,1.0,9700,15311,393.0,1,2,,18,4.0
1174.0,1.0,8501,12300,676.0,2,1,8.853808274977197,41,7.0
1175.0,1.0,8501,12342,445.0,2,1,8.665785595466064,61,7.0
1175.0,1.0,9301,13423,445.0,1,2,7.0909098220799835,31,7.0
1175.0,1.0,9301,14214,445.0,1,2,7.0909098220799835,29,6.0
1175.0,1.0,8402,15412,445.0,1,1,8.987321812850125,27,6.0
1176.0,1.0,8600,12221,649.0,2,2,9.105090961257085,56,7.0
1177.0,1.0,8501,12341,659.0,2,1,9.680406499268875,51,7.0
1177.0,1.0,4903,18322,659.0,1,2,7.313886831633462,44,5.0
1178.0,1.0,4000,15414,499.0,1,2,8.412054873292933,47,5.0
1178.0,1.0,5601,19412,499.0,2,2,7.8636512654486515,43,5.0
1179.0,1.0,8501,12341,654.0,2,1,8.294299608857235,42,9.0
1179.0,1.0,3502,17112,654.0,1,2,,46,8.0
1180.0,1.0,4000,17119,610.0,1,2,8.294299608857235,42,5.0
1181.0,1.0,4800,15221,282.0,1,2,8.412054873292933,52,5.0
1181.0,1.0,4800,15221,282.0,2,2,6.90875477931522,51,4.0
1181.0,1.0,4800,15221,282.0,2,2,6.90875477931522,27,6.0
1181.0,1.0,4807,15221,282.0,2,2,6.90875477931522,25,6.0
1182.0,1.0,5601,15120,159.0,2,2,,40,8.0
1182.0,1.0,2400,18121,159.0,1,2,8.006700845440367,53,5.0
1182.0,1.0,4000,17112,159.0,1,2,7.8636512654486515,38,5.0
1183.0,1.0,9700,15311,249.0,2,2,,41,2.0
1183.0,1.0,4502,17131,249.0,1,2,7.937731775260109,32,2.0
1183.0,1.0,9700,19111,249.0,2,2,,36,2.0
1184.0,1.0,4904,18331,180.0,1,2,7.8636512654486515,63,2.0
1184.0,1.0,4904,18322,180.0,1,2,6.90875477931522,24,5.0
1184.0,1.0,8600,13256,180.0,2,2,8.006700845440367,36,7.0
1185.0,1.0,4808,15221,338.0,1,2,8.412054873292933,56,5.0
1185.0,1.0,4800,15221,338.0,1,2,7.824445930877619,21,5.0
1186.0,1.0,4000,17112,297.0,1,2,,60,3.0
1186.0,1.0,9700,19111,297.0,2,2,,34,3.0
1186.0,1.0,4804,15223,297.0,2,2,6.248042874508429,30,4.0
1186.0,1.0,4804,15223,297.0,2,2,8.006700845440367,24,5.0
1187.0,1.0,4000,17112,249.0,1,2,8.006700845440367,63,2.0
1188.0,1.0,9700,19111,490.0,2,2,8.294299608857235,81,1.0
1188.0,1.0,8401,13332,490.0,1,1,6.2166061010848646,40,8.0
1189.0,1.0,4808,15230,159.0,1,2,8.517393171418904,24,5.0
1189.0,1.0,4000,17112,159.0,1,2,,67,2.0
1189.0,1.0,8401,15153,159.0,1,1,7.601402334583733,65,2.0
1189.0,1.0,5601,15120,159.0,2,2,6.55250788703459,60,2.0
1190.0,1.0,8402,13359,189.0,1,1,9.105090961257085,57,5.0
1190.0,1.0,8401,14120,189.0,2,1,8.612685172875459,53,6.0
1190.0,1.0,1009,13122,189.0,2,2,8.853808274977197,32,9.0
1190.0,1.0,4804,15222,189.0,1,2,8.699681400989514,31,5.0
1190.0,1.0,8800,13412,189.0,2,1,,24,8.0
1191.0,1.0,4000,17112,309.0,1,4,8.560444233410552,27,5.0
1192.0,1.0,8401,19112,326.0,1,1,8.006700845440367,77,2.0
1192.0,1.0,9700,19111,326.0,2,2,8.699681400989514,74,2.0
1193.0,1.0,8600,12221,795.0,2,1,8.699681400989514,44,9.0
1194.0,1.0,1009,18182,695.0,1,2,8.517393171418904,67,3.0
1195.0,1.0,8200,14222,515.0,1,2,8.294299608857235,27,5.0
1196.0,1.0,8501,12341,846.0,2,1,8.987321812850125,55,7.0
1196.0,1.0,8200,14222,846.0,2,2,8.853808274977197,26,9.0
1197.0,1.0,4803,15221,570.0,1,2,8.006700845440367,55,2.0
1197.0,1.0,9700,19111,570.0,2,2,7.824445930877619,35,2.0
1198.0,1.0,4000,17113,753.0,1,2,8.38958706681109,38,2.0
1198.0,1.0,1009,19211,753.0,1,2,7.696667081526462,80,1.0
1199.0,1.0,4000,17112,464.0,1,2,8.412054873292933,32,5.0
1200.0,1.0,6900,13340,614.0,1,2,8.006700845440367,35,7.0
1200.0,1.0,8600,13221,614.0,2,2,8.412054873292933,36,7.0
1200.0,1.0,4804,15223,614.0,2,2,7.696667081526462,75,3.0
1201.0,1.0,4000,17112,530.0,1,2,7.824445930877619,72,4.0
1201.0,1.0,2301,17315,530.0,1,2,8.853808274977197,40,2.0
1202.0,1.0,3800,19611,932.0,1,1,8.006700845440367,63,2.0
1202.0,1.0,9700,15322,932.0,2,2,6.90875477931522,36,3.0
1202.0,1.0,101,18160,932.0,1,2,7.824445930877619,33,3.0
1203.0,1.0,2500,17221,612.0,1,2,8.006700845440367,57,3.0
1203.0,1.0,4000,17112,612.0,1,2,8.294299608857235,32,5.0
1203.0,1.0,9700,19111,612.0,2,2,7.824445930877619,30,4.0
1204.0,1.0,8800,15120,1229.0,2,1,,51,3.0
1204.0,1.0,9700,15311,1229.0,2,2,,23,5.0
1205.0,1.0,8401,11112,940.0,1,1,8.699681400989514,47,5.0
1205.0,1.0,4808,15223,940.0,1,2,,42,5.0
1206.0,1.0,4903,18322,944.0,1,2,8.101980731853192,50,4.0
1206.0,1.0,9700,15311,944.0,2,2,8.343077871169383,45,3.0
1207.0,1.0,1009,15414,870.0,1,2,7.601402334583733,50,4.0
1207.0,1.0,4807,15223,870.0,2,2,,47,7.0
1207.0,1.0,4000,17212,870.0,1,2,8.699681400989514,30,4.0
1208.0,1.0,8501,15312,1161.0,1,1,7.601402334583733,31,5.0
1208.0,1.0,9700,19111,1161.0,2,2,6.90875477931522,55,2.0
1209.0,1.0,8501,12341,1574.0,2,1,8.853808274977197,48,7.0
1210.0,1.0,8501,12341,1175.0,2,1,8.987321812850125,62,7.0
1210.0,1.0,8501,12342,1175.0,2,1,8.294299608857235,36,9.0
1211.0,1.0,1400,17318,1089.0,2,2,,21,6.0
1211.0,1.0,4000,17112,1089.0,1,2,8.006700845440367,24,2.0
1212.0,1.0,9700,15311,429.0,2,2,7.0909098220799835,31,6.0
1213.0,1.0,4808,15223,485.0,2,2,,66,3.0
1213.0,1.0,4808,15223,485.0,1,2,,65,3.0
1214.0,1.0,101,19211,605.0,1,2,7.824445930877619,59,3.0
1215.0,1.0,9503,17531,761.0,2,2,6.55250788703459,49,3.0
1215.0,1.0,9700,19111,761.0,2,2,5.993961427306569,16,4.0
1216.0,1.0,200,16210,612.0,1,1,7.824445930877619,67,2.0
1217.0,1.0,4808,15223,755.0,2,2,8.101980731853192,26,5.0
1218.0,1.0,1009,17512,2127.0,2,2,8.839421607620602,34,3.0
1218.0,1.0,4800,15223,2127.0,1,2,8.412054873292933,27,2.0
1219.0,1.0,3600,17126,833.0,1,2,9.04793908261736,32,3.0
1220.0,1.0,4803,15223,2117.0,1,2,7.824445930877619,23,3.0
1221.0,1.0,4808,15414,892.0,1,2,8.867990898182093,66,2.0
1221.0,1.0,9700,19111,892.0,2,2,,70,1.0
1221.0,1.0,4502,19122,892.0,2,2,7.783640596221253,42,4.0
1222.0,1.0,3100,17522,565.0,1,2,,49,3.0
1222.0,1.0,8402,15412,565.0,1,1,8.987321812850125,20,5.0
1222.0,1.0,3100,17115,565.0,1,2,8.434028950155469,20,3.0
1223.0,1.0,4805,18332,620.0,1,2,8.699681400989514,59,3.0
1223.0,1.0,4502,19122,620.0,1,2,6.398594934535208,23,6.0
1224.0,1.0,8501,12341,504.0,2,1,9.305741456739435,67,7.0
1224.0,1.0,8401,12351,504.0,1,1,9.392745258631441,56,7.0
1224.0,1.0,8501,12341,504.0,2,1,8.294299608857235,31,7.0
1224.0,2.0,8501,12341,640.0,2,1,8.294299608857235,29,7.0
1224.0,2.0,8401,13411,640.0,1,1,8.517393171418904,27,7.0
1225.0,1.0,9700,19111,620.0,2,2,,20,2.0
1225.0,1.0,8102,19214,620.0,1,2,7.170888478512505,24,2.0
1226.0,1.0,8600,13344,2241.0,2,1,8.006700845440367,58,5.0
1227.0,1.0,8501,12341,2367.0,2,1,8.853808274977197,73,7.0
1227.0,1.0,8501,12330,2367.0,2,1,8.006700845440367,30,7.0
1228.0,1.0,8501,12341,3033.0,2,1,8.006700845440367,62,6.0
1229.0,1.0,8501,12341,2790.0,2,1,9.287394001418473,49,7.0
1230.0,1.0,9100,14321,2971.0,2,1,,40,5.0
1230.0,1.0,101,16112,2971.0,1,2,,37,5.0
1231.0,1.0,8501,12355,2612.0,1,1,9.116139576577355,35,9.0
1231.0,1.0,8501,12341,2612.0,2,1,9.105090961257085,35,9.0
1232.0,1.0,9700,19111,1674.0,2,2,8.006700845440367,51,2.0
1232.0,1.0,9700,19111,1674.0,2,2,7.048386408721883,16,4.0
1233.0,1.0,101,16111,876.0,1,2,7.741099090035366,52,3.0
1234.0,1.0,8501,15153,1262.0,2,1,8.517393171418904,53,3.0
1234.0,1.0,4000,13333,1262.0,1,2,,63,3.0
1234.0,1.0,9700,19111,1262.0,2,2,,22,4.0
1235.0,1.0,9700,19111,1271.0,2,2,8.79497643168877,35,3.0
1236.0,1.0,4808,17511,1950.0,1,2,8.294299608857235,40,3.0
1237.0,1.0,9700,19111,1033.0,2,2,7.824445930877619,39,2.0
1237.0,1.0,103,16130,1033.0,1,2,5.303304908059076,39,2.0
1238.0,1.0,101,16111,1574.0,1,2,7.170888478512505,32,3.0
1238.0,1.0,9700,19111,1574.0,2,2,,31,2.0
1239.0,1.0,101,16111,898.0,1,2,7.824445930877619,49,2.0
1240.0,1.0,1600,19329,3522.0,1,1,8.517393171418904,55,5.0
1240.0,1.0,9700,19111,3522.0,2,2,7.496097345175956,35,2.0
1241.0,1.0,101,19211,1531.0,1,2,7.313886831633462,37,2.0
1242.0,1.0,4904,18332,1225.0,1,2,8.853808274977197,33,4.0
1243.0,1.0,104,19211,1509.0,1,2,8.853808274977197,37,4.0
1244.0,1.0,8600,13253,1348.0,2,1,9.19023970026918,45,5.0
1246.0,1.0,101,16111,1090.0,2,2,,77,2.0
1247.0,1.0,4803,15221,839.0,1,2,8.699681400989514,35,9.0
1248.0,1.0,8600,12131,987.0,2,2,8.699681400989514,50,9.0
1248.0,1.0,2100,12433,987.0,1,2,9.210440366976517,54,7.0
1249.0,1.0,4903,18331,810.0,1,2,7.8636512654486515,75,3.0
1249.0,1.0,4808,13322,810.0,1,2,8.517393171418904,35,5.0
1250.0,1.0,4000,17411,929.0,1,2,7.550135342488429,55,4.0
1250.0,1.0,4808,15230,929.0,2,2,5.8888779583328805,22,5.0
1251.0,1.0,9700,19111,756.0,2,2,7.313886831633462,42,5.0
1252.0,1.0,8200,18183,1311.0,1,4,8.412054873292933,20,5.0
1252.0,1.0,9700,15311,1311.0,2,2,7.313886831633462,23,5.0
1253.0,1.0,4000,17112,1476.0,1,2,,39,3.0
1253.0,1.0,9700,19111,1476.0,2,2,6.68586094706836,40,3.0
1253.0,1.0,4804,15211,1476.0,1,2,7.3783837129967145,19,4.0
1254.0,1.0,4903,18331,1402.0,1,2,9.305741456739435,31,4.0
1255.0,1.0,3100,17115,1450.0,1,2,7.313886831633462,47,3.0
1255.0,1.0,9700,15311,1450.0,2,2,7.438971592395862,37,4.0
1255.0,1.0,101,19211,1450.0,1,2,7.824445930877619,76,2.0
1256.0,1.0,101,16111,1079.0,1,2,7.8636512654486515,72,3.0
1257.0,1.0,4805,15221,1239.0,1,2,7.824445930877619,72,3.0
1258.0,1.0,8600,13344,1249.0,2,1,8.853808274977197,28,7.0
1258.0,1.0,8501,13513,1249.0,1,1,9.15915233520675,37,6.0
1259.0,1.0,4503,17412,1069.0,1,2,9.210440366976517,58,2.0
1259.0,1.0,8501,12341,1069.0,2,1,8.962007209588313,52,7.0
1260.0,1.0,4000,19313,1667.0,1,2,,65,2.0
1261.0,1.0,4501,19112,1766.0,2,2,,35,2.0
1261.0,1.0,4808,17511,1766.0,1,2,7.601402334583733,32,3.0
1262.0,1.0,9700,19111,1156.0,2,2,,55,3.0
1262.0,1.0,8101,15153,1156.0,1,1,7.601402334583733,51,3.0
1263.0,1.0,4000,17112,1735.0,1,2,7.696667081526462,54,3.0
1263.0,1.0,9700,15322,1735.0,2,2,,31,2.0
1264.0,1.0,4000,19313,1376.0,1,5,7.659642954564682,25,4.0
1264.0,1.0,4000,19313,1376.0,1,5,7.244941546337007,24,5.0
1264.0,1.0,4502,19122,1376.0,1,5,,18,4.0
1265.0,1.0,3800,19611,1679.0,1,1,8.517393171418904,28,3.0
1265.0,1.0,9700,19111,1679.0,2,2,8.006700845440367,27,3.0
1266.0,1.0,4808,18344,519.0,1,2,9.040974526342444,43,4.0
1266.0,1.0,9700,19111,519.0,2,2,8.647870515057853,66,2.0
1267.0,1.0,4903,18331,447.0,1,2,,62,5.0
1267.0,1.0,8401,14110,447.0,2,1,,58,5.0
1267.0,1.0,8401,13257,447.0,1,1,,29,9.0
1267.0,1.0,4904,18332,447.0,1,2,,32,4.0
1268.0,1.0,4806,15222,493.0,1,2,9.040974526342444,33,4.0
1269.0,1.0,4900,17231,674.0,1,2,,50,3.0
1269.0,1.0,4803,19621,674.0,2,2,,45,5.0
1269.0,1.0,4808,15223,674.0,1,2,8.907476977528738,22,5.0
1269.0,1.0,9700,19111,674.0,2,2,,17,10.0
1270.0,1.0,4504,17132,614.0,1,2,8.347827345782498,46,7.0
1270.0,1.0,8501,15312,614.0,2,1,8.347827345782498,47,8.0
1271.0,1.0,1400,17533,425.0,2,2,8.570923513837204,48,5.0
1272.0,1.0,7900,18331,495.0,1,2,,70,3.0
1273.0,1.0,8600,12221,435.0,2,1,9.669472621333282,42,9.0
1274.0,1.0,8600,12212,434.0,1,1,9.040974526342444,48,9.0
1274.0,1.0,4803,13322,434.0,2,2,,44,5.0
1275.0,1.0,2500,17212,212.0,1,2,8.90734159541251,20,3.0
1275.0,1.0,9700,19111,212.0,2,2,8.124743020385568,19,4.0
1275.0,2.0,8000,15414,239.0,1,2,8.907476977528738,35,3.0
1276.0,1.0,4000,17131,333.0,1,2,7.367708572374371,54,3.0
1276.0,1.0,4803,15223,333.0,2,2,8.610136937058975,58,3.0
1276.0,1.0,4000,17112,333.0,1,2,8.060224240440958,26,2.0
1276.0,1.0,4804,15221,333.0,2,2,,26,3.0
1276.0,1.0,4000,19313,333.0,1,2,7.367708572374371,18,2.0
1276.0,1.0,4803,15246,333.0,2,2,,13,4.0
1277.0,1.0,2002,18131,358.0,1,2,8.347827345782498,43,4.0
1277.0,1.0,9700,19111,358.0,2,2,7.4318919168078,42,3.0
1277.0,1.0,4903,19112,358.0,1,2,,20,4.0
1278.0,1.0,4803,13322,432.0,1,2,9.446360661104071,51,6.0
1279.0,1.0,4900,12511,507.0,1,2,9.359363643368622,34,8.0
1279.0,1.0,8501,12310,507.0,2,1,9.26407069439715,40,8.0
1279.0,1.0,5601,13434,507.0,1,2,8.570923513837204,69,3.0
1279.0,1.0,9700,19111,507.0,2,2,,69,2.0
1280.0,1.0,8501,12114,235.0,2,1,9.040974526342444,62,9.0
1281.0,1.0,5601,19621,344.0,1,2,8.570923513837204,67,4.0
1282.0,1.0,4807,14110,492.0,2,2,8.060224240440958,44,8.0
1283.0,1.0,8600,12411,488.0,1,1,,42,9.0
1283.0,1.0,8501,12341,488.0,2,1,8.753371421000903,41,7.0
1284.0,1.0,9700,19111,455.0,2,2,8.347827345782498,47,5.0
1284.0,1.0,4000,17112,455.0,1,2,,24,4.0
1284.0,1.0,5601,15131,455.0,2,2,,23,4.0
1284.0,1.0,4000,19313,455.0,1,2,,21,4.0
1284.0,1.0,5601,15131,455.0,1,2,8.347827345782498,19,4.0
1285.0,1.0,4000,17112,187.0,1,2,8.347827345782498,49,4.0
1285.0,1.0,4810,19520,187.0,2,2,6.270988431858299,46,3.0
1286.0,1.0,4000,17123,131.0,1,2,7.367708572374371,69,1.0
1286.0,1.0,4808,15246,131.0,2,2,6.739336627357174,67,1.0
1286.0,2.0,4801,15230,249.0,1,2,,27,5.0
1286.0,2.0,4810,15243,249.0,2,2,6.739336627357174,26,3.0
1287.0,1.0,4000,17112,2880.0,1,2,,50,3.0
1287.0,1.0,9700,19111,2880.0,2,2,7.65491704784832,44,1.0
1287.0,1.0,9700,19111,2880.0,1,2,6.452048954437226,22,3.0
1287.0,1.0,4000,19313,2880.0,2,2,,21,5.0
1287.0,1.0,4000,17112,2880.0,2,2,6.962243464266207,20,5.0
1288.0,1.0,3100,17522,622.0,1,2,8.83331693749932,35,5.0
1289.0,1.0,4803,15223,270.0,2,2,7.65491704784832,70,2.0
1289.0,1.0,4000,17411,270.0,1,2,6.962243464266207,35,3.0
1289.0,1.0,4000,17221,270.0,1,2,6.962243464266207,33,3.0
1290.0,1.0,4810,19333,211.0,1,2,8.214465160759186,32,4.0
1290.0,2.0,9700,19111,308.0,2,2,,45,3.0
1291.0,1.0,8600,18322,399.0,1,1,8.570923513837204,54,3.0
1291.0,1.0,4903,18331,399.0,1,2,,30,4.0
1291.0,1.0,4502,17231,399.0,1,2,,29,4.0
1291.0,1.0,1502,17536,399.0,1,2,,27,4.0
1291.0,1.0,1009,17512,399.0,1,2,,26,4.0
1291.0,1.0,1502,18156,399.0,1,2,,18,4.0
1292.0,1.0,4804,15223,305.0,2,2,6.962243464266207,43,1.0
1292.0,1.0,8600,19112,305.0,1,1,7.991253929840198,22,3.0
1292.0,1.0,4801,15211,305.0,1,2,6.962243464266207,19,3.0
1292.0,1.0,4804,15211,305.0,1,2,6.962243464266207,21,5.0
1293.0,1.0,1400,17531,503.0,2,2,8.124743020385568,77,3.0
1293.0,1.0,4000,17131,503.0,1,2,7.367708572374371,22,4.0
1293.0,2.0,4904,18332,1064.0,1,1,8.347827345782498,36,5.0
1294.0,1.0,600,18113,530.0,1,2,9.040974526342444,58,4.0
1295.0,1.0,1100,15153,729.0,1,2,8.907476977528738,41,5.0
1295.0,1.0,4804,19211,729.0,2,2,8.907476977528738,40,6.0
1296.0,1.0,1009,17512,363.0,1,2,8.570923513837204,57,3.0
1296.0,1.0,9302,15223,363.0,2,2,,20,6.0
1297.0,1.0,4504,15223,530.0,1,2,8.502688505213357,80,5.0
1297.0,1.0,1400,17531,530.0,2,2,7.917171988845776,78,5.0
1298.0,1.0,9602,13255,558.0,2,2,8.060224240440958,74,3.0
1298.0,1.0,8501,12341,558.0,2,1,9.040974526342444,36,7.0
1299.0,1.0,6100,11212,636.0,1,1,10.65029397641782,53,8.0
1299.0,1.0,6500,15223,636.0,2,2,,50,8.0
