nocues,nhog,v182caes,v183ciuo,ponderation,sex_id,public_worker,total_income,age,nivel_ed
1302,,5601,15223,356.4610468,2,2,,NaN,
1303,,8800,15120,1207.266556,2,2,,NaN,
1304,,8501,14110,1032.040798,2,1,,NaN,
1305,,9700,19111,448.5478019,2,2,,NaN,
1306,,9700,19111,232.2621909,2,2,,NaN,
1307,,9409,14110,414.502329,2,2,,NaN,
1308,,6800,13334,782.554821,1,2,,NaN,
1310,,4903,18322,343.2525256,1,2,,NaN,
1312,,8200,15221,757.3437596,1,2,,NaN,
1313,,8401,14000,396.9577918,1,2,,NaN,
1315,,3600,13111,518.915264,2,2,,NaN,
1316,,8401,14110,553.3130916,2,1,,NaN,
1317,,101,15221,468.3603928,1,2,,NaN,
1318,,4800,15223,100.1109508,1,2,,NaN,
1319,,8501,12341,965.0310472,1,1,,NaN,
1321,,8102,19214,317.623147,1,2,,NaN,
1323,,4807,15221,1084.828399,1,2,,NaN,
1324,,8402,15412,462.8529066,1,2,,NaN,
1325,,8501,12300,713.3477194,2,1,,NaN,
1326,,4803,17511,607.7401231,2,2,,NaN,
1327,,8501,19112,2129.824434,1,1,,NaN,
1328,,8501,14321,469.1915523,1,1,,NaN,
1329,,3502,18332,1480.25794,1,2,,NaN,
1330,,4000,17126,713.2412413,1,2,,NaN,
1331,,3501,13113,2618.399617,1,2,,NaN,
1333,,9700,15322,1232.698635,2,2,,NaN,
1334,,8600,13221,480.6786093,1,2,,NaN,
1336,,4000,17112,927.6971287,2,2,,NaN,
1337,,2500,19112,369.5593543,1,2,,NaN,
1338,,2500,17221,278.0927083,1,2,,NaN,
1339,,4808,15230,593.8136422,2,2,,NaN,
1341,,9503,17127,264.8545073,1,2,,NaN,
1342,,4502,17231,267.4877281,2,2,,NaN,
1344,,1000,18160,778.2101563,1,2,,NaN,
1345,,8501,12341,394.016114,2,1,,NaN,
1346,,5601,15246,566.3268902,2,2,,NaN,
1347,,4803,15221,611.6170449,2,2,,NaN,
1348,,4000,17111,704.5020301,1,2,,NaN,
1349,,4502,17231,3765.781729,1,2,,NaN,
1350,,9700,15322,3133.297339,2,2,,NaN,
1351,,2601,18121,1665.182205,1,2,,NaN,
1352,,8600,19112,1723.412016,2,2,,NaN,
1355,,4800,18321,1903.928376,1,2,,NaN,
1356,,4000,17112,2885.881438,2,2,,NaN,
1357,,4000,17112,5814.367754,1,2,,NaN,
1358,,5300,18322,1722.265379,1,2,,NaN,
1359,,9700,19111,1723.038366,2,2,,NaN,
1360,,4000,17112,3157.882996,1,2,,NaN,
1361,,4803,15221,5151.232036,2,2,,NaN,
1362,,9700,19111,2634.159198,2,2,,NaN,
1363,,5601,15223,1563.341236,2,2,,NaN,
1364,,8600,13221,768.1202672,2,1,,NaN,
1365,,3800,14110,3283.194033,1,1,,NaN,
1366,,4809,15223,1677.753248,2,2,,NaN,
1367,,5601,15120,2021.77358,2,2,,NaN,
1368,,8501,15153,5678.804277,2,1,,NaN,
1369,,5601,15131,1960.784449,1,2,,NaN,
1370,,6200,12514,1690.347985,1,2,,NaN,
1371,,9503,17533,22000.12883,2,2,,NaN,
1372,,6900,12411,2402.299606,1,2,,NaN,
1373,,8800,15322,1047.732405,1,2,,NaN,
1374,,8401,12411,2929.023854,1,1,,NaN,
1375,,8101,19312,3238.729483,1,2,,NaN,
1378,,8101,19112,2795.27561,2,2,,NaN,
1379,,4803,15246,2619.978727,2,2,,NaN,
1380,,8501,15311,796.4055718,1,2,,NaN,
1381,,7900,15223,1199.595549,1,2,,NaN,
1382,,7301,13521,2781.957135,1,2,,NaN,
1383,,5300,18321,1200.959242,2,3,,NaN,
1384,,4807,15223,3666.991489,2,2,,NaN,
1386,,8101,15153,5011.384314,1,2,,NaN,
1387,,9602,15141,5986.788851,2,2,,NaN,
1388,,6200,12514,9650.462208,1,2,,NaN,
1389,,8600,15321,1728.780251,2,2,,NaN,
1390,,3100,17115,7411.125353,1,2,,NaN,
1391,,7000,12412,24387.71429,1,2,,NaN,
1392,,8600,13221,17351.73172,2,1,,NaN,
1393,,4000,17112,20322.15291,1,2,,NaN,
1394,,4000,19313,8261.371808,1,2,,NaN,
1395,,101,16113,1714.884502,1,2,,NaN,
1396,,9503,17533,1211.371982,2,2,,NaN,
1397,,8501,12330,3269.274898,2,1,,NaN,
1398,,9100,14110,3868.347779,2,1,,NaN,
1399,,3100,17522,4576.992195,1,2,,NaN,
1400,,8101,19112,2181.429819,2,2,,NaN,
1401,,8402,15243,7302.817153,2,2,,NaN,
1402,,2001,17112,4300.824344,2,2,,NaN,
1403,,8401,13341,6576.01182,1,1,,NaN,
1404,,9700,15311,10869.96242,2,2,,NaN,
1405,,4810,15211,4133.19288,1,2,,NaN,
1406,,8700,13221,38628.21627,2,2,,NaN,
1407,,9602,15142,4350.248154,2,2,,NaN,
1408,,4808,15221,6412.204718,2,2,,NaN,
1409,,4903,18322,24201.67773,1,2,,NaN,
1410,,1400,17531,10047.13061,2,2,,NaN,
1411,,9700,15322,9391.854818,2,2,,NaN,
1412,,8501,11345,12524.01364,2,1,,NaN,
1413,,9700,19111,7235.255238,2,2,,NaN,
1414,,4800,18322,6449.244175,1,2,,NaN,
1415,,9503,17536,2921.021823,1,2,,NaN,
1416,,6900,12611,15695.35928,1,2,,NaN,
1418,,4808,15230,18231.36164,1,2,,NaN,
1419,,8401,14110,9580.461134,2,1,,NaN,
1420,,9700,15322,20789.402,2,2,,NaN,
1421,,4807,14226,9084.824687,2,2,,NaN,
1422,,4502,17231,37892.25238,1,2,,NaN,
1423,,9700,19111,6756.527567,2,2,,NaN,
1424,,4805,15223,6596.208469,2,2,,NaN,
1425,,4803,15221,1709.68553,2,2,,NaN,
1426,,8600,12221,5176.364577,2,1,,NaN,
1427,,4803,15221,6466.386864,2,2,,NaN,
1428,,3501,19312,3809.833812,1,2,,NaN,
1429,,5201,14110,5203.248511,1,2,,NaN,
1430,,8401,13411,4787.454011,2,1,,NaN,
1431,,5601,15120,1819.429917,2,2,,NaN,
1432,,2002,18131,3105.334961,1,2,,NaN,
1433,,2500,17212,2780.224001,1,2,,NaN,
1434,,4806,15245,2515.54075,2,2,,NaN,
1435,,4804,15223,3554.341101,2,2,,NaN,
1436,,6500,15322,5446.603552,1,2,,NaN,
1437,,4803,15221,4411.675855,2,2,,NaN,
1439,,9700,15311,3274.851685,2,2,,NaN,
1440,,4904,18332,5717.415234,1,2,,NaN,
1441,,4000,17123,5940.496286,1,2,,NaN,
1442,,4000,19214,7270.02504,1,2,,NaN,
1445,,4503,11420,3256.889822,1,2,,NaN,
1446,,5601,15131,4384.445857,1,2,,NaN,
1447,,5601,15230,3517.868982,2,2,,NaN,
1448,,8501,12300,6328.384398,2,2,,NaN,
1449,,4805,15223,7163.608901,2,2,,NaN,
1454,,5601,17512,3883.563582,2,1,,NaN,
1455,,9700,19111,1973.928423,1,2,,NaN,
1456,,4804,15221,7205.737468,2,2,,NaN,
1457,,6500,18331,6573.825843,1,2,,NaN,
1458,,5601,19412,5767.958751,2,2,,NaN,
1459,,8600,13221,6683.1647,2,1,,NaN,
1460,,5601,18321,1696.445875,1,2,,NaN,
1461,,1400,18153,2081.355202,1,2,,NaN,
1462,,8101,19112,1109.094989,1,2,,NaN,
1463,,4000,17112,3651.518667,1,2,,NaN,
1464,,1009,17512,4445.293407,1,2,,NaN,
1465,,4903,18322,1438.016867,1,2,,NaN,
1466,,4502,17231,3457.292003,1,2,,NaN,
1467,,4000,17111,12448.8392,2,2,,NaN,
1468,,4903,18322,20525.87168,1,2,,NaN,
1469,,8600,12221,9042.865522,1,2,,NaN,
1470,,9700,15322,4020.979433,2,2,,NaN,
1472,,8401,14120,9264.439004,2,1,,NaN,
1473,,4804,15223,1803.83945,2,2,,NaN,
1475,,9700,15311,12811.06036,2,2,,NaN,
1476,,9700,19111,579.5057416,2,2,,NaN,
1477,,9503,17533,503.693126,2,2,,NaN,
1478,,4804,15211,1550.272352,2,2,,NaN,
1479,,8101,19112,1868.387431,2,1,,NaN,
1480,,8600,13221,2682.861737,2,1,,NaN,
1481,,6500,13321,2282.864596,1,2,,NaN,
1482,,4000,17112,1196.172737,1,1,,NaN,
1483,,5500,19112,2015.141912,2,2,,NaN,
1484,,8501,17544,3586.310252,1,2,,NaN,
1485,,8401,14110,1128.837523,2,1,,NaN,
1486,,9700,19111,2757.639758,2,2,,NaN,
1487,,8401,14110,2490.860711,1,1,,NaN,
1488,,4502,18141,874.5250984,1,2,,NaN,
1489,,1502,18156,5343.458309,2,2,,NaN,
1490,,7400,13431,1548.415275,1,2,,NaN,
1491,,2500,18121,3826.470778,1,2,,NaN,
1492,,4903,18322,4671.959086,1,2,,NaN,
1493,,9503,17411,9613.755406,1,2,,NaN,
1494,,2100,14110,4431.519295,1,2,,NaN,
1495,,4000,17112,2592.657552,1,2,,NaN,
1496,,1009,17512,3260.329685,2,2,,NaN,
1497,,8401,12652,10696.15237,1,1,,NaN,
1498,,9700,19111,9208.763361,2,2,,NaN,
1499,,2900,17231,4478.723642,1,2,,NaN,
1500,,4904,18332,12992.02374,1,2,,NaN,
1501,,5601,19112,3843.809082,2,2,,NaN,
1502,,9700,15311,3458.939018,2,2,,NaN,
1503,,2709,17412,5363.861716,2,2,,NaN,
1504,,4807,15221,3280.732046,1,2,,NaN,
1505,,2100,13122,5666.642313,1,2,,NaN,
1506,,9700,19111,3351.699143,2,2,,NaN,
1507,,4807,18322,2655.898477,1,2,,NaN,
1508,,4805,19333,1416.419195,1,2,,NaN,
1509,,4000,17112,950.3874411,1,2,,NaN,
1510,,8101,19613,1059.271529,2,1,,NaN,
1511,,2301,19112,924.7164139,2,2,,NaN,
1512,,9602,15141,889.6589475,2,2,,NaN,
1513,,8401,14110,419.8151307,2,1,,NaN,
1514,,4000,17131,2280.125938,1,2,,NaN,
1515,,4805,15221,1643.72768,1,2,,NaN,
1516,,8402,15412,4892.077734,1,1,,NaN,
1517,,8600,13412,2868.696663,2,1,,NaN,
1518,,1009,18322,1566.161669,1,2,,NaN,
1519,,8401,14132,4091.433905,2,1,,NaN,
1520,,8600,12212,3890.726515,2,2,,NaN,
1521,,2100,11223,4047.100687,1,2,,NaN,
1522,,4803,15221,5947.32979,2,2,,NaN,
1523,,4000,17131,2318.098689,1,2,,NaN,
1524,,6200,12512,1312.266002,1,2,,NaN,
1525,,6900,12611,589.9044272,2,2,,NaN,
1526,,9700,19112,1493.443555,2,2,,NaN,
1527,,8600,12142,2731.672532,1,2,,NaN,
1528,,8501,12330,1153.264235,2,1,,NaN,
1529,,6900,12411,2692.012176,1,2,,NaN,
1530,,4800,11420,5903.276353,1,2,,NaN,
1531,,4800,15223,6167.105835,1,2,,NaN,
1532,,5300,14412,3612.289082,1,2,,NaN,
1533,,4000,17112,4383.985957,1,2,,NaN,
1534,,4800,18322,10913.08218,1,2,,NaN,
1535,,8501,12342,3922.441869,2,2,,NaN,
1536,,4502,17231,22176.81701,1,2,,NaN,
1537,,8600,12634,4669.184615,2,2,,NaN,
1538,,9301,18332,7289.062871,1,2,,NaN,
1539,,6300,12519,2405.241156,1,2,,NaN,
1540,,2500,18121,3373.394722,1,2,,NaN,
1541,,9602,15141,1107.166052,2,2,,NaN,
1542,,9602,15141,1990.04406,2,2,,NaN,
1543,,8700,19112,1242.36251,2,2,,NaN,
1544,,9700,19111,2096.417966,2,2,,NaN,
1545,,9700,19111,4103.985861,2,2,,NaN,
1546,,8101,19613,1457.096088,2,1,,NaN,
1547,,5601,15131,5454.885399,1,2,,NaN,
1548,,4803,15223,2338.547084,2,2,,NaN,
1549,,8600,12230,1360.093291,2,2,,NaN,
1550,,4807,14110,1768.720421,1,4,,NaN,
1551,,8401,14311,1196.424522,1,1,,NaN,
1552,,8401,12351,3454.457003,2,1,,NaN,
1553,,9301,19112,1412.673346,1,2,,NaN,
1554,,4804,15223,2918.280539,2,2,,NaN,
1555,,8509,13423,2049.201794,1,2,,NaN,
1556,,4803,15223,1726.979313,2,2,,NaN,
1557,,5300,18343,2868.39414,1,2,,NaN,
1558,,4803,15221,7978.242439,2,2,,NaN,
1559,,8600,13253,10381.08448,2,1,,NaN,
1560,,2202,13113,11698.00251,1,2,,NaN,
1561,,4000,17121,3357.934426,1,2,,NaN,
1562,,4807,15221,1206.864214,1,2,,NaN,
1563,,1300,17322,893.9549668,1,2,,NaN,
1564,,4000,17112,750.1594579,1,2,,NaN,
1566,,8501,12300,1088.616658,1,2,,NaN,
1567,,4801,15223,1580.244734,1,2,,NaN,
1568,,9301,13422,2861.275262,1,2,,NaN,
1570,,4903,14222,1906.279433,1,2,,NaN,
1571,,4000,17126,3684.272053,1,2,,NaN,
1572,,7301,13521,764.4043697,1,2,,NaN,
1573,,4807,13331,4053.87852,2,2,,NaN,
1574,,7200,12130,3825.30587,2,1,,NaN,
1575,,8501,11345,2648.638948,2,1,,NaN,
1576,,8200,13332,3964.239482,2,2,,NaN,
1577,,1700,11221,7702.919383,2,2,,NaN,
1578,,1300,12161,1746.938287,2,2,,NaN,
1579,,8501,12310,5402.04484,2,1,,NaN,
1580,,4904,18322,6453.618606,1,2,,NaN,
1581,,4000,17131,6331.260751,1,2,,NaN,
1582,,4000,17131,21218.16549,1,2,,NaN,
1583,,4804,15221,5784.420657,2,2,,NaN,
1584,,9602,12212,4960.482568,2,2,,NaN,
1585,,9700,15311,3799.297141,2,2,,NaN,
1586,,2100,19112,1922.098519,1,2,,NaN,
1587,,9700,15322,3181.803549,1,2,,NaN,
1588,,9700,15311,2770.334452,2,2,,NaN,
1589,,4903,18331,2505.418977,1,2,,NaN,
1590,,8102,19214,2339.793562,1,2,,NaN,
1591,,9700,19111,2962.333451,2,2,,NaN,
1592,,5601,15222,14386.80313,2,2,,NaN,
1593,,5601,15131,20958.49574,2,2,,NaN,
1594,,4801,14311,1852.660459,2,2,,NaN,
1596,,4800,15223,3036.803189,1,2,,NaN,
1597,,5601,19621,3469.219652,1,2,,NaN,
1598,,4000,18181,5165.060644,1,2,,NaN,
1603,,2500,18121,27076.78157,2,2,,NaN,
1605,,4000,15221,4562.267404,1,2,,NaN,
1607,,5500,17412,6717.770479,1,2,,NaN,
1608,,4804,15221,2803.555926,1,2,,NaN,
1609,,5601,19411,3613.918938,1,2,,NaN,
1610,,1009,17512,3907.405712,1,2,,NaN,
1611,,8509,14419,1972.326313,1,4,,NaN,
1612,,7000,12412,2866.340446,1,2,,NaN,
1615,,1501,18155,2897.514125,1,2,,NaN,
1616,,5601,11412,2049.856142,1,2,,NaN,
1618,,4807,15221,3551.115341,1,2,,NaN,
1620,,6200,12522,15994.17201,1,2,,NaN,
1621,,7301,12431,9852.783057,2,2,,NaN,
1622,,8501,12300,21320.66995,2,2,,NaN,
1623,,8501,12359,6931.418193,2,2,,NaN,
1624,,2100,12433,16337.26235,1,2,,NaN,
1625,,9602,15142,11693.92652,2,2,,NaN,
1626,,4502,17213,2922.456498,1,2,,NaN,
1629,,4000,17112,6746.133241,1,2,,NaN,
1630,,4804,15223,5376.363876,2,2,,NaN,
1631,,2202,18142,6883.762534,1,2,,NaN,
1632,,4000,17112,9225.167426,1,2,,NaN,
1633,,5601,15223,2485.27763,2,2,,NaN,
1634,,8501,12341,19475.38409,2,1,,NaN,
1635,,4804,15223,6525.86389,1,2,,NaN,
1636,,8509,12355,12554.59749,2,2,,NaN,
1637,,6100,14110,4999.6997,2,2,,NaN,
1638,,8600,19121,11384.27504,2,1,,NaN,
1639,,8509,12354,4711.51856,1,2,,NaN,
1640,,1300,18153,1057.858714,2,2,,NaN,
1641,,8600,12264,416.0768505,2,2,,NaN,
1642,,4808,15223,849.2208536,2,2,,NaN,
1643,,9700,19111,117.787823,2,2,,NaN,
1644,,4800,15223,532.5472898,2,2,,NaN,
1645,,8600,15120,326.2691313,2,2,,NaN,
1646,,4806,15223,822.7201913,2,1,,NaN,
1647,,9700,15322,528.2529991,2,2,,NaN,
1648,,4803,15223,366.9435686,2,2,,NaN,
1649,,6900,14120,1056.687354,1,2,,NaN,
1652,,4000,17411,856.9244156,1,2,,NaN,
1653,,4903,18322,651.0068473,1,2,,NaN,
1655,,1700,17543,895.7716936,2,2,,NaN,
1656,,4804,15223,265.1345577,2,2,,NaN,
1657,,9503,17531,419.9655037,2,2,,NaN,
1659,,4807,15223,287.3484234,2,2,,NaN,
1660,,9700,19112,462.6230245,2,2,,NaN,
1661,,1300,19111,1316.839162,2,2,,NaN,
1662,,5202,19623,1351.554045,1,2,,NaN,
1663,,8501,12300,1785.472998,1,1,,NaN,
1664,,2500,17233,990.1460219,1,2,,NaN,
1665,,4502,17231,1989.922618,1,2,,NaN,
1666,,2500,17223,1822.453569,1,2,,NaN,
1667,,4807,15414,1538.468564,1,2,,NaN,
1668,,4000,19313,618.6481455,1,2,,NaN,
1670,,2500,13122,1613.03827,1,2,,NaN,
1672,,4000,17112,1347.672925,1,2,,NaN,
1673,,4000,17111,372.7149441,1,2,,NaN,
1674,,1700,18171,2623.346844,1,2,,NaN,
1675,,3100,18171,2698.130836,1,2,,NaN,
1676,,2400,17233,1159.7738,1,2,,NaN,
1677,,4806,15223,1225.610623,1,2,,NaN,
1678,,9501,13513,1964.169575,1,2,,NaN,
1679,,2500,17230,3286.052462,1,2,,NaN,
1680,,9609,13255,467.6042973,2,2,,NaN,
1681,,9700,15322,454.4045132,2,2,,NaN,
1682,,9700,19111,409.4958015,2,3,,NaN,
1683,,4803,15223,529.9128706,1,2,,NaN,
1684,,4000,17112,639.2939143,2,2,,NaN,
1686,,2400,17400,2271.095325,1,2,,NaN,
1687,,4810,19520,367.4201563,1,2,,NaN,
1688,,8600,13200,522.9722683,1,2,,NaN,
1689,,5500,14224,382.8886035,2,2,,NaN,
1690,,4000,17112,442.4340505,1,2,,NaN,
1691,,8501,12330,752.4775867,2,1,,NaN,
1692,,4800,18321,407.6000066,1,2,,NaN,
1693,,4804,15223,223.3423487,2,2,,NaN,
1694,,4000,17112,763.9621419,1,2,,NaN,
1695,,8401,14120,733.2769685,2,1,,NaN,
1696,,4800,18321,407.6000066,1,2,,NaN,
1697,,9700,19111,537.8552195,2,2,,NaN,
1698,,9700,19111,569.1035384,2,2,,NaN,
1699,,8401,12411,564.2764918,2,1,,NaN,
1700,,4502,17231,2227.890919,1,2,,NaN,
1701,,5500,19112,1064.78049,2,2,,NaN,
1702,,9100,12622,521.3206786,2,2,,NaN,
1703,,1009,19412,427.5029268,2,2,,NaN,
1704,,9602,15141,2610.568057,2,2,,NaN,
1705,,8101,19112,1899.559721,2,2,,NaN,
1707,,4808,17511,1067.111682,1,2,,NaN,
1708,,4800,19621,298.3403026,1,2,,NaN,
1709,,7200,12632,998.2453665,1,2,,NaN,
1710,,4502,18141,749.8402317,1,2,,NaN,
1711,,8501,12330,139.4275782,2,1,,NaN,
1712,,4000,14110,179.5267215,2,1,,NaN,
1714,,4810,15212,216.4432877,2,2,,NaN,
1715,,4808,19334,805.7522419,1,2,,NaN,
1716,,9700,19112,809.8992669,2,2,,NaN,
1718,,102,16111,719.2803364,1,2,,NaN,
1719,,8600,12211,205.7096257,1,1,,NaN,
1720,,4000,17411,319.9335433,1,2,,NaN,
1723,,4903,18331,456.7691021,1,2,,NaN,
1724,,8501,12341,317.4548129,2,1,,NaN,
1725,,2202,19321,166.2901703,2,2,,NaN,
1726,,8501,12300,426.2798185,1,1,,NaN,
1728,,101,18341,645.3792138,1,2,,NaN,
1729,,4901,18311,343.6343231,1,1,,NaN,
1730,,4904,18332,383.0896694,1,2,,NaN,
1731,,4000,19313,233.3759697,1,2,,NaN,
1732,,8501,12341,283.1530824,1,1,,NaN,
1733,,5601,15131,896.1045741,1,2,,NaN,
1734,,9700,19111,422.7827137,2,2,,NaN,
1735,,4810,15221,610.7476454,2,2,,NaN,
1736,,8600,12211,723.5228819,1,1,,NaN,
1737,,102,16123,362.1162152,1,2,,NaN,
1738,,4904,18332,526.2572939,1,2,,NaN,
1739,,8501,15153,317.0039038,2,1,,NaN,
1740,,4502,17231,492.2021494,1,2,,NaN,
1741,,8600,13221,878.3349278,2,1,,NaN,
1742,,9700,19111,522.4434855,2,2,,NaN,
1743,,9602,15141,475.8370043,2,2,,NaN,
1744,,8600,12200,303.8498525,2,1,,NaN,
1745,,8600,18322,1237.527891,1,2,,NaN,
1747,,4000,17111,252.6409363,1,2,,NaN,
1748,,4000,17221,769.5900009,1,2,,NaN,
1751,,4803,17512,324.7942557,1,2,,NaN,
1752,,9700,19111,843.9082226,2,2,,NaN,
1754,,5601,11412,455.4078775,2,2,,NaN,
1755,,9700,19111,430.2195838,2,2,,NaN,
1756,,8102,19214,412.5946805,1,2,,NaN,
1757,,6500,14120,218.0923785,2,2,,NaN,
1758,,4502,17231,705.5458703,1,2,,NaN,
1759,,9000,12651,1451.677599,1,2,,NaN,
1760,,8000,15414,420.8997038,1,2,,NaN,
1761,,8501,12341,1373.887848,2,1,,NaN,
1762,,2500,17221,595.610336,1,2,,NaN,
1763,,7500,12250,803.6292024,1,2,,NaN,
1764,,4807,15223,1377.279463,2,2,,NaN,
1765,,4901,18311,407.0012269,1,1,,NaN,
1766,,1501,17318,794.4471255,1,2,,NaN,
1767,,3100,17522,651.900498,1,2,,NaN,
1768,,4808,15223,231.4763107,1,2,,NaN,
1769,,1400,18155,891.4833041,2,2,,NaN,
1770,,9700,19111,832.0706131,2,2,,NaN,
1772,,4502,17231,361.2115245,1,2,,NaN,
1773,,4000,17112,435.3893521,1,2,,NaN,
1774,,5602,15212,925.0351615,1,2,,NaN,
1775,,1600,16210,488.54562,1,2,,NaN,
1776,,4000,17222,799.5062633,1,2,,NaN,
1777,,4800,15223,573.1792558,1,2,,NaN,
1778,,101,16113,358.4433605,2,2,,NaN,
1779,,101,18341,1121.105559,1,2,,NaN,
1780,,4903,18322,831.2768796,1,2,,NaN,
1781,,4000,17131,2216.069807,1,2,,NaN,
1782,,9700,19112,7538.553999,1,2,,NaN,
1783,,4502,17231,1492.593146,1,2,,NaN,
1784,,4800,14311,2268.143824,2,2,,NaN,
1785,,1600,17115,962.0908037,1,2,,NaN,
1786,,6200,12511,1184.917912,1,2,,NaN,
1789,,4805,15223,864.2593843,1,2,,NaN,
1790,,4000,17112,2378.185605,1,2,,NaN,
1791,,4803,15222,1481.792119,1,2,,NaN,
1792,,7301,12166,726.0951787,2,2,,NaN,
1793,,9700,19111,894.4647534,2,2,,NaN,
1794,,4803,15221,1375.985738,1,2,,NaN,
1795,,8501,12330,1357.883696,1,1,,NaN,
1796,,9602,15141,480.1759765,2,2,,NaN,
1797,,8501,12359,1219.041663,2,2,,NaN,
1798,,9602,15141,2063.932017,2,2,,NaN,
1799,,1100,14110,5629.817027,2,2,,NaN,
1800,,9700,15322,2006.576591,2,2,,NaN,
1801,,9700,19111,1522.825401,1,2,,NaN,
1803,,8600,13212,2973.587719,2,2,,NaN,
1804,,8600,13221,1804.397971,2,1,,NaN,
1805,,4803,15223,1569.828523,2,2,,NaN,
1806,,8401,14110,4073.518011,1,1,,NaN,
1807,,8800,15322,3835.102161,2,2,,NaN,
1808,,4904,18322,2783.079248,1,2,,NaN,
1809,,4801,14323,1777.527309,1,2,,NaN,
1810,,5601,19412,2552.111318,2,2,,NaN,
1811,,4808,15223,3372.395408,2,2,,NaN,
1812,,1600,18160,1478.103733,1,2,,NaN,
1813,,1000,17515,4420.064782,1,2,,NaN,
1814,,5601,15223,10273.7029,1,2,,NaN,
1815,,6900,12411,4430.406721,2,2,,NaN,
1816,,8600,14120,4077.636964,2,2,,NaN,
1817,,9700,19111,3328.625013,2,2,,NaN,
1818,,8600,13221,3208.810546,2,2,,NaN,
1819,,8600,15321,1818.838428,2,2,,NaN,
1820,,9700,19111,3485.236776,2,2,,NaN,
1821,,3800,19611,5420.873829,2,2,,NaN,
1822,,6600,13311,2444.454341,1,2,,NaN,
1823,,7400,13431,5689.618598,2,2,,NaN,
1824,,8501,12300,1415.209596,1,1,,NaN,
1825,,9700,19111,2086.165932,2,2,,NaN,
1826,,9602,15141,3010.948837,2,2,,NaN,
1827,,9302,19622,6814.173762,1,2,,NaN,
1828,,9700,19111,6261.937169,2,2,,NaN,
1829,,1300,17533,9314.477425,2,2,,NaN,
1830,,4503,17231,2212.112468,1,2,,NaN,
1831,,1502,18156,1214.930421,2,2,,NaN,
1832,,8102,19214,5637.850597,1,2,,NaN,
1833,,1400,17533,2608.989228,2,2,,NaN,
1834,,4000,17112,1601.053651,1,2,,NaN,
1835,,4807,15221,2954.766562,2,2,,NaN,
1836,,7200,12130,4816.152194,2,2,,NaN,
1837,,8700,12635,2982.60208,1,1,,NaN,
1838,,4000,17112,3002.307962,1,2,,NaN,
1839,,5300,14110,2309.850301,1,2,,NaN,
1840,,8501,12310,3202.861905,2,1,,NaN,
1842,,4803,15221,1321.999578,2,2,,NaN,
1843,,8501,12300,4540.162106,2,1,,NaN,
1844,,9700,19111,717.6955966,2,2,,NaN,
1845,,4502,17231,3391.499646,1,2,,NaN,
1846,,5601,15120,6837.839902,2,2,,NaN,
1847,,1009,17512,8403.403774,2,2,,NaN,
1848,,5300,19621,4389.513566,1,2,,NaN,
1849,,4000,13112,6186.138485,1,2,,NaN,
1850,,101,16310,1987.636888,2,2,,NaN,
1851,,8200,14214,4036.562851,2,2,,NaN,
1852,,9700,19111,2339.876151,2,2,,NaN,
1853,,4805,15221,11013.4019,1,2,,NaN,
1854,,4502,15230,4008.280656,2,2,,NaN,
1855,,4805,15223,3023.991889,1,2,,NaN,
1856,,7100,12161,2373.76851,1,2,,NaN,
1857,,1000,17316,1965.7686,2,2,,NaN,
1859,,9700,19111,1794.304505,2,2,,NaN,
1860,,8501,14110,878.8117244,1,2,,NaN,
1861,,9700,19111,1046.091518,2,2,,NaN,
1862,,5300,18321,1893.615266,1,2,,NaN,
1863,,4501,11420,2051.650114,2,2,,NaN,
1864,,6900,12611,3757.165945,1,2,,NaN,
1865,,5601,15120,4995.442477,1,2,,NaN,
1866,,1000,18160,1645.117767,1,2,,NaN,
1868,,5601,11412,2335.121276,2,2,,NaN,
1869,,5500,15120,825.503745,1,2,,NaN,
1871,,4800,15221,4048.267591,2,2,,NaN,
1872,,4904,18332,1896.410645,1,2,,NaN,
1873,,8501,12354,785.8798347,1,1,,NaN,
1874,,103,16130,1430.842114,1,2,,NaN,
1875,,8401,14110,4394.682543,1,1,,NaN,
1876,,4808,15221,2366.748112,2,2,,NaN,
1879,,4800,15223,2736.341741,2,2,,NaN,
1880,,5300,18321,2209.971025,1,2,,NaN,
1881,,5900,13521,3987.749995,1,2,,NaN,
1883,,5601,15131,1724.835319,1,3,,NaN,
1884,,5601,15131,1306.775417,2,2,,NaN,
1885,,4000,19313,1547.952559,1,2,,NaN,
1887,,5601,15132,2453.570246,1,2,,NaN,
1888,,7400,12166,1062.333531,2,2,,NaN,
1889,,5601,15131,654.3178306,1,2,,NaN,
1890,,3501,17413,5117.045727,1,1,,NaN,
1891,,8600,15322,1879.22634,2,2,,NaN,
1892,,9700,15311,1485.187179,2,2,,NaN,
1893,,6100,15244,2382.276164,2,2,,NaN,
1894,,4000,17126,1043.183375,1,2,,NaN,
1895,,5300,19331,4047.648839,1,2,,NaN,
1896,,6900,12611,1337.552209,2,2,,NaN,
1897,,9700,15322,2288.48423,2,2,,NaN,
1898,,5601,15246,2282.805847,2,2,,NaN,
1899,,9700,15311,2046.253609,2,2,,NaN,
1900,,9602,15141,2639.865582,2,2,,NaN,
1901,,8501,12300,3835.696958,1,1,,NaN,
1902,,4903,18322,1481.406705,1,2,,NaN,
1903,,4805,15223,1351.523166,1,2,,NaN,
1904,,9409,14212,3582.826218,2,4,,NaN,
1905,,9700,15322,993.5182047,2,2,,NaN,
1906,,6900,13342,4064.499042,1,2,,NaN,
