algorithm,resolution,score,score_type
infomap,3.871669169850972,0.7802349506286859,AMI
infomap,3.871669169850972,0.8128875475948333,NMI
infomap,3.871669169850972,0.7770310878073206,AMI
infomap,3.871669169850972,0.809091258873828,NMI
infomap,3.871669169850972,0.7589211448420199,AMI
infomap,3.871669169850972,0.7886686499846062,NMI
infomap,3.871669169850972,0.8042417691822237,AMI
infomap,3.871669169850972,0.8338100222901152,NMI
infomap,3.871669169850972,0.8582670209732841,AMI
infomap,3.871669169850972,0.8805611556132054,NMI
infomap,3.871669169850972,0.8567060344650439,AMI
infomap,3.871669169850972,0.8790414304275815,NMI
infomap,3.871669169850972,0.8799090570446892,AMI
infomap,3.871669169850972,0.897043216568737,NMI
infomap,3.871669169850972,0.8851786510747364,AMI
infomap,3.871669169850972,0.9019816822117385,NMI
infomap,3.871669169850972,0.7913850060662513,AMI
infomap,3.871669169850972,0.8247391547612959,NMI
infomap,3.871669169850972,0.8672144207960891,AMI
infomap,3.871669169850972,0.887502295162507,NMI
infomap,3.871669169850972,0.85316206976443,AMI
infomap,3.871669169850972,0.8749055055046485,NMI
infomap,3.871669169850972,0.818305659107513,AMI
infomap,3.871669169850972,0.8421284889582468,NMI
infomap,3.871669169850972,0.7943594207870982,AMI
infomap,3.871669169850972,0.8261415686161595,NMI
infomap,3.871669169850972,0.8006060879867567,AMI
infomap,3.871669169850972,0.8324923167438604,NMI
infomap,3.871669169850972,0.8878610786832566,AMI
infomap,3.871669169850972,0.9057423601779091,NMI
infomap,3.871669169850972,0.8674397310088786,AMI
infomap,3.871669169850972,0.8869126410031248,NMI
infomap,3.871669169850972,0.7611349040481407,AMI
infomap,3.871669169850972,0.7991549948539038,NMI
infomap,3.871669169850972,0.8493379914522959,AMI
infomap,3.871669169850972,0.8722786910449366,NMI
infomap,3.871669169850972,0.8237248662517092,AMI
infomap,3.871669169850972,0.8496967250518213,NMI
infomap,3.871669169850972,0.795646622018342,AMI
infomap,3.871669169850972,0.8223986517536626,NMI
infomap,3.871669169850972,0.7536201584999853,AMI
infomap,3.871669169850972,0.7914051912386919,NMI
infomap,3.871669169850972,0.7715957928501126,AMI
infomap,3.871669169850972,0.8079311564632885,NMI
infomap,3.871669169850972,0.8603092112778543,AMI
infomap,3.871669169850972,0.8823830083707778,NMI
infomap,3.871669169850972,0.8316051025468391,AMI
infomap,3.871669169850972,0.8562893434949724,NMI
infomap,3.871669169850972,0.788664887592291,AMI
infomap,3.871669169850972,0.8236384415706158,NMI
infomap,3.871669169850972,0.8026295853950131,AMI
infomap,3.871669169850972,0.8344023172430962,NMI
infomap,3.871669169850972,0.7243754164574732,AMI
infomap,3.871669169850972,0.7635475970828813,NMI
infomap,3.871669169850972,0.7781153962317587,AMI
infomap,3.871669169850972,0.8151135315851332,NMI
infomap,3.871669169850972,0.9059506935120558,AMI
infomap,3.871669169850972,0.922171636391548,NMI
infomap,3.871669169850972,0.8311694855019601,AMI
infomap,3.871669169850972,0.8599907950812308,NMI
infomap,3.871669169850972,0.8765282725108561,AMI
infomap,3.871669169850972,0.8964150097464866,NMI
infomap,3.871669169850972,0.7800709232594863,AMI
infomap,3.871669169850972,0.8139074855781846,NMI
infomap,3.871669169850972,0.7989175010885947,AMI
infomap,3.871669169850972,0.8265965131015387,NMI
infomap,3.871669169850972,0.733462975200828,AMI
infomap,3.871669169850972,0.7760842085691543,NMI
infomap,3.871669169850972,0.8000035600559962,AMI
infomap,3.871669169850972,0.8330949939544838,NMI
infomap,3.871669169850972,0.9095996538562485,AMI
infomap,3.871669169850972,0.9244948188647761,NMI
infomap,3.871669169850972,0.8546536868433079,AMI
infomap,3.871669169850972,0.8769010336138532,NMI
infomap,3.871669169850972,0.7961445447741885,AMI
infomap,3.871669169850972,0.8232756513856192,NMI
infomap,3.871669169850972,0.7437299231257218,AMI
infomap,3.871669169850972,0.783428574608915,NMI
infomap,3.871669169850972,0.8423374663065123,AMI
infomap,3.871669169850972,0.8677125989778709,NMI
infomap,3.871669169850972,0.8234935095371588,AMI
infomap,3.871669169850972,0.8516076857325994,NMI
infomap,3.871669169850972,0.7663923151852403,AMI
infomap,3.871669169850972,0.8010319379313912,NMI
infomap,3.871669169850972,0.7691601694356404,AMI
infomap,3.871669169850972,0.8016164373321794,NMI
infomap,3.871669169850972,0.7123498010935134,AMI
infomap,3.871669169850972,0.7531531082176943,NMI
infomap,3.871669169850972,0.7859369395407162,AMI
infomap,3.871669169850972,0.8169227749216501,NMI
infomap,3.871669169850972,0.7554477472706337,AMI
infomap,3.871669169850972,0.7869284032169489,NMI
infomap,3.871669169850972,0.7680832618289973,AMI
infomap,3.871669169850972,0.8066919805519719,NMI
infomap,3.871669169850972,0.8011674151412843,AMI
infomap,3.871669169850972,0.8339295855528098,NMI
infomap,3.871669169850972,0.8079138843699076,AMI
infomap,3.871669169850972,0.8377054530812911,NMI
infomap,3.871669169850972,0.8680701529881018,AMI
infomap,3.871669169850972,0.8905693703510533,NMI
infomap,3.871669169850972,0.879533881584273,AMI
infomap,3.871669169850972,0.8989598791605768,NMI
infomap,3.871669169850972,0.9026950690553447,AMI
infomap,3.871669169850972,0.9182935855175325,NMI
infomap,4.481404746557166,0.729546201357862,AMI
infomap,4.481404746557166,0.7836876747826056,NMI
infomap,4.481404746557166,0.7944939583081674,AMI
infomap,4.481404746557166,0.8339201324210107,NMI
infomap,4.481404746557166,0.709368876981498,AMI
infomap,4.481404746557166,0.7637796756818503,NMI
infomap,4.481404746557166,0.8369006770825683,AMI
infomap,4.481404746557166,0.8691384758794378,NMI
infomap,4.481404746557166,0.7742761631663648,AMI
infomap,4.481404746557166,0.8195411274515843,NMI
infomap,4.481404746557166,0.7087403609497717,AMI
infomap,4.481404746557166,0.7634162575574784,NMI
infomap,4.481404746557166,0.7361825897674342,AMI
infomap,4.481404746557166,0.7889107205899312,NMI
infomap,4.481404746557166,0.7845602312562366,AMI
infomap,4.481404746557166,0.8269097927082593,NMI
infomap,4.481404746557166,0.861797897920351,AMI
infomap,4.481404746557166,0.8900090140430078,NMI
infomap,4.481404746557166,0.7810051755747429,AMI
infomap,4.481404746557166,0.8249033326342748,NMI
infomap,4.481404746557166,0.7320119199507034,AMI
infomap,4.481404746557166,0.7845269972405091,NMI
infomap,4.481404746557166,0.8442272600811315,AMI
infomap,4.481404746557166,0.8744117752495777,NMI
infomap,4.481404746557166,0.7646557915382894,AMI
infomap,4.481404746557166,0.809714098920182,NMI
infomap,4.481404746557166,0.7437194028912885,AMI
infomap,4.481404746557166,0.7949720385915966,NMI
infomap,4.481404746557166,0.7619458918244119,AMI
infomap,4.481404746557166,0.8000361913636972,NMI
infomap,4.481404746557166,0.7751036433850755,AMI
infomap,4.481404746557166,0.8105617558658569,NMI
infomap,4.481404746557166,0.8377993744489636,AMI
infomap,4.481404746557166,0.864771855930759,NMI
infomap,4.481404746557166,0.8482926653109324,AMI
infomap,4.481404746557166,0.8742711777894322,NMI
infomap,4.481404746557166,0.7736830160682656,AMI
infomap,4.481404746557166,0.8096282650224532,NMI
infomap,4.481404746557166,0.8298713071117919,AMI
infomap,4.481404746557166,0.8590406948084864,NMI
infomap,4.481404746557166,0.7997411257684764,AMI
infomap,4.481404746557166,0.833077989447101,NMI
infomap,4.481404746557166,0.7623932877492279,AMI
infomap,4.481404746557166,0.8033282943408067,NMI
infomap,4.481404746557166,0.8837712150158017,AMI
infomap,4.481404746557166,0.9036707993109848,NMI
infomap,4.481404746557166,0.7795222163604725,AMI
infomap,4.481404746557166,0.8162706458026517,NMI
infomap,4.481404746557166,0.8528341627195934,AMI
infomap,4.481404746557166,0.8764763678538819,NMI
infomap,4.481404746557166,0.7628828187680142,AMI
infomap,4.481404746557166,0.8008894464521517,NMI
infomap,4.481404746557166,0.8659592828323959,AMI
infomap,4.481404746557166,0.8889384745396377,NMI
infomap,4.481404746557166,0.6787004316002074,AMI
infomap,4.481404746557166,0.7249506116313622,NMI
infomap,4.481404746557166,0.8416688335787436,AMI
infomap,4.481404746557166,0.8661838555431386,NMI
infomap,4.481404746557166,0.83009741015737,AMI
infomap,4.481404746557166,0.8572742751864847,NMI
infomap,4.481404746557166,0.8001909132698948,AMI
infomap,4.481404746557166,0.829521959478045,NMI
infomap,4.481404746557166,0.795605470481944,AMI
infomap,4.481404746557166,0.8283525910461587,NMI
infomap,4.481404746557166,0.8010152218005703,AMI
infomap,4.481404746557166,0.8318023885650171,NMI
infomap,4.481404746557166,0.8327627528591957,AMI
infomap,4.481404746557166,0.8596815599786048,NMI
infomap,4.481404746557166,0.8755262165778939,AMI
infomap,4.481404746557166,0.895503765584127,NMI
infomap,4.481404746557166,0.778348062472947,AMI
infomap,4.481404746557166,0.812632109173479,NMI
infomap,4.481404746557166,0.8715702580784986,AMI
infomap,4.481404746557166,0.8906414012921758,NMI
infomap,4.481404746557166,0.7513730835523138,AMI
infomap,4.481404746557166,0.7881435572539693,NMI
infomap,4.481404746557166,0.7847683849720042,AMI
infomap,4.481404746557166,0.8192235928391767,NMI
infomap,4.481404746557166,0.7601353951979927,AMI
infomap,4.481404746557166,0.796599594577019,NMI
infomap,4.481404746557166,0.7201311005935513,AMI
infomap,4.481404746557166,0.7638934875355515,NMI
infomap,4.481404746557166,0.7155149863301294,AMI
infomap,4.481404746557166,0.7563126026531004,NMI
infomap,4.481404746557166,0.7475376200365543,AMI
infomap,4.481404746557166,0.7872864092339869,NMI
infomap,4.481404746557166,0.8064050186940445,AMI
infomap,4.481404746557166,0.8359160468781137,NMI
infomap,4.481404746557166,0.7572543675104498,AMI
infomap,4.481404746557166,0.7955520538640578,NMI
infomap,4.481404746557166,0.7487160056019234,AMI
infomap,4.481404746557166,0.7881525478782319,NMI
infomap,4.481404746557166,0.8566013608292918,AMI
infomap,4.481404746557166,0.8784975246310094,NMI
infomap,4.481404746557166,0.7714738032862832,AMI
infomap,4.481404746557166,0.8047241450772752,NMI
infomap,4.481404746557166,0.8663040855519439,AMI
infomap,4.481404746557166,0.8856267490786476,NMI
infomap,4.481404746557166,0.7552049693417571,AMI
infomap,4.481404746557166,0.7937536068061302,NMI
infomap,4.481404746557166,0.8797125343111147,AMI
infomap,4.481404746557166,0.8996782814223038,NMI
infomap,4.481404746557166,0.7889111124151228,AMI
infomap,4.481404746557166,0.8212977078859417,NMI
infomap,4.481404746557166,0.8475312808452715,AMI
infomap,4.481404746557166,0.8728729296318745,NMI
infomap,4.481404746557166,0.8632766679873088,AMI
infomap,4.481404746557166,0.8853063764032654,NMI
infomap,4.481404746557166,0.84915253219371,AMI
infomap,4.481404746557166,0.8743453396350727,NMI
infomap,4.481404746557166,0.8945950934149967,AMI
infomap,4.481404746557166,0.9120915851581932,NMI
infomap,4.481404746557166,0.788706369331041,AMI
infomap,4.481404746557166,0.8227999435631053,NMI
infomap,4.481404746557166,0.9637414286733659,AMI
infomap,4.481404746557166,0.9693822937016875,NMI
infomap,4.481404746557166,0.8388849383505635,AMI
infomap,4.481404746557166,0.8639188441781765,NMI
infomap,4.481404746557166,0.8602711802667754,AMI
infomap,4.481404746557166,0.8834935675800266,NMI
infomap,4.481404746557166,0.8121428976892576,AMI
infomap,4.481404746557166,0.841941772398089,NMI
infomap,4.481404746557166,0.8657236438681116,AMI
infomap,4.481404746557166,0.8887070981482537,NMI
infomap,4.481404746557166,0.8325644169653308,AMI
infomap,4.481404746557166,0.86038565392651,NMI
infomap,4.481404746557166,0.8078649299455705,AMI
infomap,4.481404746557166,0.840897745222287,NMI
infomap,4.481404746557166,0.9250563835971848,AMI
infomap,4.481404746557166,0.937864024617301,NMI
infomap,4.481404746557166,0.78090030179854,AMI
infomap,4.481404746557166,0.8173408040036302,NMI
infomap,4.481404746557166,0.9025306509633424,AMI
infomap,4.481404746557166,0.9181741896998261,NMI
infomap,4.481404746557166,0.7930197691665628,AMI
infomap,4.481404746557166,0.8261598583328453,NMI
infomap,4.481404746557166,0.8711822162550155,AMI
infomap,4.481404746557166,0.8932267643088749,NMI
infomap,4.481404746557166,0.8021307017355128,AMI
infomap,4.481404746557166,0.833575338310799,NMI
infomap,4.481404746557166,0.7874433766701311,AMI
infomap,4.481404746557166,0.8200823872421268,NMI
infomap,4.481404746557166,0.7492250086455416,AMI
infomap,4.481404746557166,0.7892113179217359,NMI
infomap,4.481404746557166,0.8550500573663213,AMI
infomap,4.481404746557166,0.8780796829351593,NMI
infomap,4.481404746557166,0.7027839085787383,AMI
infomap,4.481404746557166,0.7484489433834198,NMI
infomap,4.481404746557166,0.8066357370109493,AMI
infomap,4.481404746557166,0.8351067329914543,NMI
infomap,4.481404746557166,0.7809439524988494,AMI
infomap,4.481404746557166,0.8131564043437153,NMI
infomap,4.481404746557166,0.7895260089410246,AMI
infomap,4.481404746557166,0.8229511386010547,NMI
infomap,4.481404746557166,0.8656644809658548,AMI
infomap,4.481404746557166,0.8880464308130466,NMI
infomap,4.481404746557166,0.8073363969490782,AMI
infomap,4.481404746557166,0.8405121908760467,NMI
infomap,4.481404746557166,0.9083010990308711,AMI
infomap,4.481404746557166,0.92399033288981,NMI
infomap,4.481404746557166,0.7681997100736299,AMI
infomap,4.481404746557166,0.8068319026641552,NMI
infomap,4.481404746557166,0.8704891998566897,AMI
infomap,4.481404746557166,0.8913164810717891,NMI
infomap,4.481404746557166,0.8397724023903037,AMI
infomap,4.481404746557166,0.8656180509372332,NMI
infomap,4.481404746557166,0.9430510602195722,AMI
infomap,4.481404746557166,0.9528034692145054,NMI
infomap,4.481404746557166,0.7798377907255842,AMI
infomap,4.481404746557166,0.8166321435473856,NMI
infomap,4.481404746557166,0.8485740079426158,AMI
infomap,4.481404746557166,0.873741368213967,NMI
infomap,4.481404746557166,0.7692174658675696,AMI
infomap,4.481404746557166,0.806464776059728,NMI
infomap,4.481404746557166,0.8929766078425698,AMI
infomap,4.481404746557166,0.909582299994784,NMI
infomap,4.481404746557166,0.8941668702797059,AMI
infomap,4.481404746557166,0.9106418620707197,NMI
infomap,4.481404746557166,0.865135886863896,AMI
infomap,4.481404746557166,0.8875967153414744,NMI
infomap,4.481404746557166,0.8338674131755058,AMI
infomap,4.481404746557166,0.8624294878096429,NMI
infomap,4.481404746557166,0.8109420847204148,AMI
infomap,4.481404746557166,0.8425836707599512,NMI
infomap,4.481404746557166,0.8713466839069761,AMI
infomap,4.481404746557166,0.8921099752137225,NMI
infomap,4.481404746557166,0.8316563951164001,AMI
infomap,4.481404746557166,0.8588253703934725,NMI
infomap,4.481404746557166,0.8041805957895817,AMI
infomap,4.481404746557166,0.8378929347714228,NMI
infomap,4.481404746557166,0.7989905456610531,AMI
infomap,4.481404746557166,0.8324396085147888,NMI
infomap,4.481404746557166,0.918034901125028,AMI
infomap,4.481404746557166,0.9312136789446389,NMI
infomap,4.481404746557166,0.8231213168588366,AMI
infomap,4.481404746557166,0.8515134374434025,NMI
infomap,4.481404746557166,0.9075648468738813,AMI
infomap,4.481404746557166,0.9233769444260456,NMI
infomap,4.481404746557166,0.8035568590337344,AMI
infomap,4.481404746557166,0.8340579609034181,NMI
infomap,4.481404746557166,0.8280353373557786,AMI
infomap,4.481404746557166,0.8546680253822625,NMI
infomap,4.481404746557166,0.7761460965592886,AMI
infomap,4.481404746557166,0.8134471652643889,NMI
infomap,4.481404746557166,0.8593762314473015,AMI
infomap,4.481404746557166,0.8803156834814274,NMI
infomap,4.481404746557166,0.86985357388431,AMI
infomap,4.481404746557166,0.8907720081064563,NMI
infomap,4.481404746557166,0.8389168831443403,AMI
infomap,4.481404746557166,0.8648771374271856,NMI
infomap,5.187165437288158,0.7296488139667635,AMI
infomap,5.187165437288158,0.7817441078268338,NMI
infomap,5.187165437288158,0.7731421934677517,AMI
infomap,5.187165437288158,0.8192381138728168,NMI
infomap,5.187165437288158,0.8652250917028087,AMI
infomap,5.187165437288158,0.8914914362284868,NMI
infomap,5.187165437288158,0.8974678570915757,AMI
infomap,5.187165437288158,0.9188589948624497,NMI
infomap,5.187165437288158,0.6947704581813111,AMI
infomap,5.187165437288158,0.7605829795312803,NMI
infomap,5.187165437288158,0.6943330384767097,AMI
infomap,5.187165437288158,0.752813268464422,NMI
infomap,5.187165437288158,0.8391747926932145,AMI
infomap,5.187165437288158,0.8719102972717436,NMI
infomap,5.187165437288158,0.841827201657052,AMI
infomap,5.187165437288158,0.8747036531028597,NMI
infomap,5.187165437288158,0.8005761158759777,AMI
infomap,5.187165437288158,0.8413035400542352,NMI
infomap,5.187165437288158,0.7727430196603242,AMI
infomap,5.187165437288158,0.8241759634517307,NMI
infomap,5.187165437288158,0.862037676744453,AMI
infomap,5.187165437288158,0.8908370197911225,NMI
infomap,5.187165437288158,0.8676133848953081,AMI
infomap,5.187165437288158,0.8936167562372461,NMI
infomap,5.187165437288158,0.8025192350432672,AMI
infomap,5.187165437288158,0.8426863394664798,NMI
infomap,5.187165437288158,0.7967275236467898,AMI
infomap,5.187165437288158,0.838639772947999,NMI
infomap,5.187165437288158,0.7833925564365279,AMI
infomap,5.187165437288158,0.821927925694447,NMI
infomap,5.187165437288158,0.7573913151860315,AMI
infomap,5.187165437288158,0.7965102388543519,NMI
infomap,5.187165437288158,0.7223266048877607,AMI
infomap,5.187165437288158,0.7732453820435192,NMI
infomap,5.187165437288158,0.8176122877530348,AMI
infomap,5.187165437288158,0.852802319726893,NMI
infomap,5.187165437288158,0.7367773148733191,AMI
infomap,5.187165437288158,0.7802295137162979,NMI
infomap,5.187165437288158,0.773492644135912,AMI
infomap,5.187165437288158,0.813853792301523,NMI
infomap,5.187165437288158,0.7930977586430233,AMI
infomap,5.187165437288158,0.8308698988656792,NMI
infomap,5.187165437288158,0.7885059498324306,AMI
infomap,5.187165437288158,0.8262236015961226,NMI
infomap,5.187165437288158,0.7584388931855529,AMI
infomap,5.187165437288158,0.80754334139719,NMI
infomap,5.187165437288158,0.7831968859936004,AMI
infomap,5.187165437288158,0.8230929112863273,NMI
infomap,5.187165437288158,0.7220441706452309,AMI
infomap,5.187165437288158,0.7690811234030204,NMI
infomap,5.187165437288158,0.768189192869926,AMI
infomap,5.187165437288158,0.809432465664629,NMI
infomap,5.187165437288158,0.7248535480852761,AMI
infomap,5.187165437288158,0.7745961916474089,NMI
infomap,5.187165437288158,0.7008149395542448,AMI
infomap,5.187165437288158,0.7524424015135515,NMI
infomap,5.187165437288158,0.7306628700470614,AMI
infomap,5.187165437288158,0.7829549077471915,NMI
infomap,5.187165437288158,0.8782714339717373,AMI
infomap,5.187165437288158,0.9030163496182961,NMI
infomap,5.187165437288158,0.7360701525936494,AMI
infomap,5.187165437288158,0.7826916651999523,NMI
infomap,5.187165437288158,0.7620957913552893,AMI
infomap,5.187165437288158,0.8070610534692017,NMI
infomap,5.187165437288158,0.7556913758919055,AMI
infomap,5.187165437288158,0.8029103663596369,NMI
infomap,5.187165437288158,0.7743316585356446,AMI
infomap,5.187165437288158,0.8170769560002726,NMI
infomap,5.187165437288158,0.8940461068768727,AMI
infomap,5.187165437288158,0.916950596124907,NMI
infomap,5.187165437288158,0.784971093933185,AMI
infomap,5.187165437288158,0.8268014870814387,NMI
infomap,5.187165437288158,0.788133151015551,AMI
infomap,5.187165437288158,0.8263892807017206,NMI
infomap,5.187165437288158,0.7649790046935776,AMI
infomap,5.187165437288158,0.8093584570410112,NMI
infomap,5.187165437288158,0.7407869587419228,AMI
infomap,5.187165437288158,0.7904902137636283,NMI
infomap,5.187165437288158,0.8503590310055489,AMI
infomap,5.187165437288158,0.8776369449223655,NMI
infomap,5.187165437288158,0.6489189358697992,AMI
infomap,5.187165437288158,0.7139683136303733,NMI
infomap,5.187165437288158,0.759377560596438,AMI
infomap,5.187165437288158,0.7977562697636681,NMI
infomap,5.187165437288158,0.8083897127673343,AMI
infomap,5.187165437288158,0.841915992442313,NMI
infomap,5.187165437288158,0.88197283614082,AMI
infomap,5.187165437288158,0.903445134946259,NMI
infomap,5.187165437288158,0.8146785073449724,AMI
infomap,5.187165437288158,0.8468829297515295,NMI
infomap,5.187165437288158,0.7188646538063217,AMI
infomap,5.187165437288158,0.7745927143585554,NMI
infomap,5.187165437288158,0.8287501601672959,AMI
infomap,5.187165437288158,0.8599231765053615,NMI
infomap,5.187165437288158,0.7808007846320998,AMI
infomap,5.187165437288158,0.8168618286275121,NMI
infomap,5.187165437288158,0.8265239439596561,AMI
infomap,5.187165437288158,0.856849582751157,NMI
infomap,5.187165437288158,0.7421484214808852,AMI
infomap,5.187165437288158,0.7874467040105821,NMI
infomap,5.187165437288158,0.6880216521755823,AMI
infomap,5.187165437288158,0.7525837033336673,NMI
infomap,5.187165437288158,0.7150109602896555,AMI
infomap,5.187165437288158,0.7669338120873057,NMI
infomap,5.187165437288158,0.8442538467335687,AMI
infomap,5.187165437288158,0.8745321489810097,NMI
infomap,5.187165437288158,0.8543200675193049,AMI
infomap,5.187165437288158,0.8832643847642954,NMI
infomap,5.187165437288158,0.8000395807436197,AMI
infomap,5.187165437288158,0.8390175971364533,NMI
infomap,5.187165437288158,0.7603132538960908,AMI
infomap,5.187165437288158,0.8125785600833763,NMI
infomap,5.187165437288158,0.8704191628799233,AMI
infomap,5.187165437288158,0.8963142912822716,NMI
infomap,5.187165437288158,0.8398013342512686,AMI
infomap,5.187165437288158,0.8696483784903586,NMI
infomap,5.187165437288158,0.7649039917642206,AMI
infomap,5.187165437288158,0.8105718313707324,NMI
infomap,5.187165437288158,0.796637267149186,AMI
infomap,5.187165437288158,0.8367254713381641,NMI
infomap,5.187165437288158,0.7316148966070004,AMI
infomap,5.187165437288158,0.7827517211479286,NMI
infomap,5.187165437288158,0.7613318240355915,AMI
infomap,5.187165437288158,0.8095959406827854,NMI
infomap,5.187165437288158,0.7081201960912075,AMI
infomap,5.187165437288158,0.7683251709921501,NMI
infomap,5.187165437288158,0.7905279471125003,AMI
infomap,5.187165437288158,0.8331767068722049,NMI
infomap,5.187165437288158,0.8617309894389219,AMI
infomap,5.187165437288158,0.8928679849193445,NMI
infomap,5.187165437288158,0.7825088019859899,AMI
infomap,5.187165437288158,0.8276358408470724,NMI
infomap,5.187165437288158,0.7340014854624979,AMI
infomap,5.187165437288158,0.7856346545056109,NMI
infomap,5.187165437288158,0.7938353007132575,AMI
infomap,5.187165437288158,0.8355718929206762,NMI
infomap,5.187165437288158,0.7684068970490181,AMI
infomap,5.187165437288158,0.815953129193331,NMI
infomap,5.187165437288158,0.7287180392426239,AMI
infomap,5.187165437288158,0.7767126336218007,NMI
infomap,5.187165437288158,0.7686136515903463,AMI
infomap,5.187165437288158,0.8105878712647387,NMI
infomap,5.187165437288158,0.6666678451109396,AMI
infomap,5.187165437288158,0.7255867433577602,NMI
infomap,5.187165437288158,0.7275688408141519,AMI
infomap,5.187165437288158,0.7825240892214342,NMI
infomap,5.187165437288158,0.7469076262305249,AMI
infomap,5.187165437288158,0.7931834300282746,NMI
infomap,5.187165437288158,0.6876077251454333,AMI
infomap,5.187165437288158,0.7400524117382121,NMI
infomap,5.187165437288158,0.745005595448796,AMI
infomap,5.187165437288158,0.790062603097328,NMI
infomap,5.187165437288158,0.7853201321694795,AMI
infomap,5.187165437288158,0.823918717580546,NMI
infomap,5.187165437288158,0.8720602543999583,AMI
infomap,5.187165437288158,0.8968276749615685,NMI
infomap,5.187165437288158,0.8529443607419954,AMI
infomap,5.187165437288158,0.8808725095841701,NMI
infomap,5.187165437288158,0.8268217615089957,AMI
infomap,5.187165437288158,0.8639031397347828,NMI
infomap,5.187165437288158,0.9307760417057279,AMI
infomap,5.187165437288158,0.9442636599957357,NMI
infomap,5.187165437288158,0.8285965490178157,AMI
infomap,5.187165437288158,0.8596132657048899,NMI
infomap,5.187165437288158,0.7813813715812337,AMI
infomap,5.187165437288158,0.822725047364646,NMI
infomap,5.187165437288158,0.841891911894371,AMI
infomap,5.187165437288158,0.8722602873178907,NMI
infomap,5.187165437288158,0.7890812074812802,AMI
infomap,5.187165437288158,0.8299558080567353,NMI
infomap,5.187165437288158,0.7925153335977592,AMI
infomap,5.187165437288158,0.8377171710278462,NMI
infomap,5.187165437288158,0.8829576092497334,AMI
infomap,5.187165437288158,0.9062680262297982,NMI
infomap,5.187165437288158,0.7976283902739985,AMI
infomap,5.187165437288158,0.8351016572976726,NMI
infomap,5.187165437288158,0.792819672849883,AMI
infomap,5.187165437288158,0.8328760917949634,NMI
infomap,5.187165437288158,0.8033557660583942,AMI
infomap,5.187165437288158,0.8419298094246379,NMI
infomap,5.187165437288158,0.8180526047841356,AMI
infomap,5.187165437288158,0.8572647211970285,NMI
infomap,5.187165437288158,0.8504325757693667,AMI
infomap,5.187165437288158,0.8796831701054639,NMI
infomap,5.187165437288158,0.8571298724591622,AMI
infomap,5.187165437288158,0.8830027097654327,NMI
infomap,5.187165437288158,0.894488309347934,AMI
infomap,5.187165437288158,0.9144903945800154,NMI
infomap,5.187165437288158,0.7657861223918747,AMI
infomap,5.187165437288158,0.8108298734469264,NMI
infomap,5.187165437288158,0.852033428182351,AMI
infomap,5.187165437288158,0.8844847557022228,NMI
infomap,5.187165437288158,0.8175533855307051,AMI
infomap,5.187165437288158,0.8553183755875342,NMI
infomap,5.187165437288158,0.7722177080316011,AMI
infomap,5.187165437288158,0.8208328636492725,NMI
infomap,5.187165437288158,0.8322809063472407,AMI
infomap,5.187165437288158,0.8687166086891749,NMI
infomap,5.187165437288158,0.8523954505635863,AMI
infomap,5.187165437288158,0.8799754855173167,NMI
infomap,5.187165437288158,0.8036711481745232,AMI
infomap,5.187165437288158,0.8418878046595409,NMI
infomap,5.187165437288158,0.8530952555279961,AMI
infomap,5.187165437288158,0.8821159784548022,NMI
infomap,5.187165437288158,0.8171674664091576,AMI
infomap,5.187165437288158,0.850197581908687,NMI
infomap,5.187165437288158,0.8437213671220711,AMI
infomap,5.187165437288158,0.8724331725887247,NMI
infomap,5.187165437288158,0.8028309047386546,AMI
infomap,5.187165437288158,0.8406541719585967,NMI
infomap,6.004073899923431,0.7483428613035898,AMI
infomap,6.004073899923431,0.7994391578967435,NMI
infomap,6.004073899923431,0.7610506664538834,AMI
infomap,6.004073899923431,0.8064544711492047,NMI
infomap,6.004073899923431,0.8895957776751268,AMI
infomap,6.004073899923431,0.9099324548928295,NMI
infomap,6.004073899923431,0.7993388062114432,AMI
infomap,6.004073899923431,0.8365754158907438,NMI
infomap,6.004073899923431,0.7579830523148275,AMI
infomap,6.004073899923431,0.8102234108680385,NMI
infomap,6.004073899923431,0.8623113218746016,AMI
infomap,6.004073899923431,0.8870453007379182,NMI
infomap,6.004073899923431,0.8267433489545563,AMI
infomap,6.004073899923431,0.8599081767392139,NMI
infomap,6.004073899923431,0.7667359201465929,AMI
infomap,6.004073899923431,0.8154630458899944,NMI
infomap,6.004073899923431,0.8304009986857763,AMI
infomap,6.004073899923431,0.8651763110358123,NMI
infomap,6.004073899923431,0.7455821724879269,AMI
infomap,6.004073899923431,0.7998692449214344,NMI
infomap,6.004073899923431,0.8253666472618145,AMI
infomap,6.004073899923431,0.8594908421675783,NMI
infomap,6.004073899923431,0.8000262733028708,AMI
infomap,6.004073899923431,0.8401406462513046,NMI
infomap,6.004073899923431,0.8673414272273666,AMI
infomap,6.004073899923431,0.8927285631449177,NMI
infomap,6.004073899923431,0.8098612877192272,AMI
infomap,6.004073899923431,0.8483815504330813,NMI
infomap,6.004073899923431,0.7348188455364009,AMI
infomap,6.004073899923431,0.7877657561428882,NMI
infomap,6.004073899923431,0.7911537588433238,AMI
infomap,6.004073899923431,0.8320786463172506,NMI
infomap,6.004073899923431,0.7180771455735723,AMI
infomap,6.004073899923431,0.7732391283830878,NMI
infomap,6.004073899923431,0.7969628568434544,AMI
infomap,6.004073899923431,0.8424068974909813,NMI
infomap,6.004073899923431,0.7068700251044606,AMI
infomap,6.004073899923431,0.7625315743144976,NMI
