v182caes,original_v182caes,caeslabel,caesletra,caesag,caeslabel_color,caesletra_color,caesag_color,n_obs,total_workers_weighted,income_mean,income_std,income_median,female_pct,male_pct,public_sector_pct,nivel_ed_mean,nivel_ed_std,age_mean,age_std,age_median
4504,4504,"Venta, mantenimiento y reparación de motocicletas",G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",55745.11,55745.11,7.73,1.25,8.01,0.0,100.0,0.0,3.57,1.27,33.57,17.65,30.0
4800,4800,Comercio (general),G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",248306.29,248306.29,8.64,0.86,8.7,0.0,100.0,0.0,5.0,1.75,40.48,14.34,39.0
4801,4801,Comercio de intermediación,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",105930.63,105930.63,8.55,0.88,8.73,0.0,100.0,0.0,5.3,1.76,32.97,13.7,30.0
4802,4802,Comercio de materias primas agropecuarias,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",34866.41,34866.41,7.99,0.81,8.22,0.0,100.0,0.0,3.93,1.22,36.31,15.66,35.0
4803,4803,Comercio alimentos/bebidas,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",334607.32,334607.32,8.36,0.93,8.16,0.0,100.0,0.04,4.26,1.54,37.8,16.55,35.0
4804,4804,Comercio textiles y avíos,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",112452.29,112452.29,8.1,0.99,8.52,0.0,100.0,0.0,4.74,1.71,38.33,16.92,33.0
4805,4805,Comercio de materiales de construcción,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",159558.23,159558.23,8.76,0.57,8.7,0.0,100.0,0.0,4.66,1.77,45.37,17.23,45.0
4806,4806,Comercio de combustibles para vehículos,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",56320.06,56320.06,8.9,0.42,8.85,0.0,100.0,4.77,4.69,1.45,43.75,18.24,38.0
4807,4807,Comercio mercaderías n.c.p.,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",297102.52,297102.52,8.5,1.08,8.54,0.0,100.0,0.0,5.33,2.05,39.55,15.14,40.0
4808,4808,Tiendas no especializadas,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",363781.19,363781.19,8.5,0.88,8.54,0.0,100.0,0.51,4.63,1.69,38.24,16.8,36.5
4809,4809,Tiendas no especializadas sin predomina,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",48108.0,48108.0,8.52,0.82,8.57,0.0,100.0,0.0,5.55,2.07,39.22,15.27,41.0
4810,4810,Venta al por menor en puestos móviles y,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",81970.43,81970.43,8.28,0.7,8.01,0.0,100.0,0.0,3.86,1.48,42.38,17.26,42.0
4811,4811,Venta al por menor por correo o televisión,G. Comercio al por Mayor y al por Menor,"GI. Comercio, alojamiento y comidas","(1.0, 1.0, 0.6, 1.0)","(1.0, 1.0, 0.6, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",24338.69,24338.69,7.68,1.13,7.66,0.0,100.0,0.0,3.72,1.04,40.18,12.67,39.0
4900,4900,Transporte (general),H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",7374.81,7374.81,9.73,0.78,9.36,0.0,100.0,0.0,4.87,1.87,39.18,9.01,42.0
4901,4901,Transporte ferroviario,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",105835.71,105835.71,9.1,0.62,8.74,0.0,100.0,86.27,4.31,2.03,55.67,20.99,66.0
4902,4902,Transporte por metro,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",3034.49,3034.49,8.99,0.0,8.99,0.0,100.0,0.0,5.0,0.0,42.0,0.0,42.0
4903,4903,Transporte de pasajeros,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",609178.81,609178.81,8.82,0.78,8.7,0.0,100.0,5.17,4.4,1.47,45.25,13.76,46.0
4904,4904,Transporte automotor de cargas,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",366829.5,366829.5,8.88,0.84,8.91,0.0,100.0,5.16,3.78,1.39,48.56,16.55,48.0
4909,4909,Transporte terrestre n.c.p.,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",323.0,323.0,9.21,0.0,9.21,0.0,100.0,0.0,6.0,0.0,20.0,0.0,20.0
5000,5000,Transporte por vía acuática,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",15139.87,15139.87,9.03,0.8,9.11,0.0,100.0,25.36,4.07,2.46,59.5,17.64,62.5
5100,5100,Transporte aéreo,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",12828.08,12828.08,9.39,0.48,9.41,0.0,100.0,59.67,6.69,1.14,41.14,17.35,50.0
5201,5201,Depósito y almacenamiento,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",118114.6,118114.6,8.89,0.67,8.83,0.0,100.0,9.64,4.68,1.73,39.7,11.42,36.0
5202,5202,Servicios auxiliares al transporte,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",51688.77,51688.77,8.79,0.79,8.52,0.0,100.0,27.48,4.79,1.57,43.48,15.15,45.0
5300,5300,Correo y servicio de mensajería,H. Transporte y Almacenamiento,H. Transporte y Almacenamiento,"(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)",198388.34,198388.34,8.61,0.79,8.57,0.0,100.0,14.75,4.43,1.39,40.13,16.52,42.0
5500,5500,"Servicios de alojamiento en hoteles, campamentos y otros hospedajes temporales",I. Alojamiento y Servicios de Comidas,"GI. Comercio, alojamiento y comidas","(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",58895.93,58895.93,8.39,1.06,8.68,0.0,100.0,3.89,4.47,2.23,45.77,17.19,52.0
5601,5601,Expendio comidas/bebidas,I. Alojamiento y Servicios de Comidas,"GI. Comercio, alojamiento y comidas","(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",524924.62,524924.62,8.45,1.03,8.52,0.0,100.0,2.58,4.85,1.97,38.43,17.3,33.0
5602,5602,Expendio comidas/bebidas,I. Alojamiento y Servicios de Comidas,"GI. Comercio, alojamiento y comidas","(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.2196, 0.4235, 0.6902, 1.0)","(0.8768, 0.909, 0.6142, 1.0)",10114.83,10114.83,7.41,1.21,7.13,0.0,100.0,0.0,3.41,1.56,34.48,15.03,36.0
5800,5800,"Edición de libros, periódicos y otras publicaciones",J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.5804, 0.2157, 0.5941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",35525.48,35525.48,8.89,0.55,8.78,0.0,100.0,21.94,7.41,1.29,46.35,12.59,41.0
5900,5900,Actividades cinematográficas,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.5804, 0.2157, 0.5941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",45322.32,45322.32,9.03,0.61,8.85,0.0,100.0,12.73,6.84,2.26,44.61,17.05,36.0
6000,6000,Actividades de programación y difusión,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.2196078431372549, 0.4235294117647059, 0.6901960784313725, 1.0)","(0.5804, 0.2157, 0.5941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",12589.94,12589.94,8.31,1.0,8.7,0.0,100.0,22.28,5.71,2.1,38.47,18.69,38.0
6100,6100,Telecomunicaciones,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.5804, 0.2157, 0.5941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",88149.25,88149.25,9.06,0.62,8.99,0.0,100.0,7.16,4.97,2.2,34.34,13.18,38.0
6200,6200,Actividades de programación y consultoría informática,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.5804, 0.2157, 0.5941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",52917.7,52917.7,9.05,0.82,9.21,0.0,100.0,1.05,8.28,0.94,34.97,7.47,32.0
6300,6300,Actividades de servicios de información,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.5804, 0.2157, 0.5941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",48818.19,48818.19,9.11,0.4,8.99,0.0,100.0,25.7,6.65,1.85,39.86,9.2,33.0
6400,6400,Intermediación financiera,K. Actividades Financieras y de Seguros,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.9412, 0.0078, 0.498, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",179020.59,179020.59,9.19,0.59,9.21,0.0,100.0,31.2,5.07,2.42,49.85,20.95,56.0
6500,6500,"Seguros, reaseguros y fondos de pensiones",K. Actividades Financieras y de Seguros,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.9412, 0.0078, 0.498, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",90441.51,90441.51,8.48,1.28,9.07,0.0,100.0,1.64,6.58,1.71,44.78,15.23,49.0
6600,6600,Actividades auxiliares a los servicios,K. Actividades Financieras y de Seguros,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.9412, 0.0078, 0.498, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",2444.45,2444.45,,,,0.0,100.0,0.0,,,,,
6800,6800,Actividades inmobiliarias,L. Actividades Inmobiliarias,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.9412, 0.0078, 0.498, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",55243.52,55243.52,9.01,0.91,9.26,0.0,100.0,0.0,7.0,1.59,53.47,16.89,60.0
6900,6900,Actividades jurídicas y de contabilidad,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",261230.1,261230.1,9.24,0.84,9.15,0.0,100.0,0.66,8.29,1.38,41.84,15.06,42.0
7000,7000,Actividades de servicios de consultoría,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",33412.09,33412.09,9.14,0.48,9.21,0.0,100.0,0.0,8.09,1.01,61.39,4.48,60.0
7100,7100,Servicios de arquitectura e ingeniería,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",153249.61,153249.61,9.35,0.85,9.29,0.0,100.0,6.06,8.53,1.02,48.94,18.71,43.5
7200,7200,Investigación y desarrollo,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",28760.35,28760.35,9.39,0.59,9.4,0.0,100.0,81.67,7.91,2.06,48.59,18.97,42.0
7301,7301,Actividades publicitarias,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",37426.06,37426.06,8.38,1.57,8.75,0.0,100.0,0.28,6.65,1.64,35.01,14.52,31.0
7302,7302,Investigación de mercados y encuestas de opinión pública,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",7464.86,7464.86,9.03,0.45,8.78,0.0,100.0,34.94,7.17,1.6,39.11,11.92,33.0
7400,7400,"Otras actividades profesionales, científicas y técnicas","M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",71879.57,71879.57,8.93,0.43,8.92,0.0,100.0,3.02,6.8,2.04,42.25,11.23,39.0
7500,7500,Actividades veterinarias,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.8451, 0.1824, 0.2941, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",17820.29,17820.29,9.51,0.76,9.14,0.0,100.0,0.0,8.54,1.59,55.3,13.89,46.0
7701,7701,Alquiler de efectos personales y domésticos,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",971.0,971.0,9.21,0.0,9.21,0.0,100.0,0.0,4.0,0.0,41.0,0.0,41.0
7702,7702,Alquiler de vehículos de transporte,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",10880.17,10880.17,8.62,1.27,8.23,0.0,100.0,0.0,5.26,2.01,42.44,12.39,41.5
7800,7800,Actividades relacionadas con el suministro de personal,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",12063.21,12063.21,9.83,0.53,9.79,0.0,100.0,19.55,5.46,1.94,33.03,8.95,26.0
7900,7900,Agencias de viajes y operadores turísticos,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",19267.23,19267.23,8.78,0.3,8.79,0.0,100.0,8.59,6.24,1.76,43.43,13.67,49.5
8000,8000,Actividades de investigación y seguridad,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",123432.79,123432.79,8.67,0.76,8.74,0.0,100.0,11.3,4.37,1.6,39.83,13.31,39.5
8101,8101,Servicios de apoyo a edificios,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",329754.4,329754.4,8.78,0.75,8.85,0.0,100.0,38.54,4.36,1.77,45.6,15.55,47.0
8102,8102,Servicios de paisajismo y jardinería,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",161219.08,161219.08,7.9,1.05,7.82,0.0,100.0,2.4,3.4,1.5,40.55,18.34,35.0
8200,8200,Actividades administrativas de oficinas,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",99699.45,99699.45,8.66,0.65,8.6,0.0,100.0,2.69,5.42,2.07,36.96,14.95,35.0
8400,8400,Administración Pública y Defensa; Planes de Seguro Social Obligatorio,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",5392.0,5392.0,9.93,0.66,9.15,0.0,100.0,80.75,8.81,0.39,47.63,12.65,57.5
8401,8401,Administración pública,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",683877.82,683877.82,8.86,0.83,8.7,0.0,100.0,99.31,5.89,2.36,48.47,16.95,50.0
8402,8402,Seguridad pública,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",395597.81,395597.81,9.01,0.75,8.99,0.0,100.0,99.55,5.25,1.62,44.86,16.59,42.0
8403,8403,Servicios de la seguridad social obligatoria,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(0.749, 0.3569, 0.0902, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",10164.15,10164.15,9.7,0.72,9.62,0.0,100.0,100.0,7.67,1.34,34.23,8.09,34.5
8501,8501,Enseñanza,P. Enseñanza,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",624867.47,624867.47,9.01,0.71,8.98,0.0,100.0,72.82,6.97,1.93,46.05,15.01,46.0
8509,8509,Otros tipos de enseñanza,P. Enseñanza,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",51157.9,51157.9,8.93,0.59,8.7,0.0,100.0,18.88,5.98,1.86,38.23,15.98,31.0
8600,8600,Atención de la salud,Q. Salud Humana y Servicios Sociales,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",409927.97,409927.97,8.98,0.76,8.99,0.0,100.0,46.19,7.05,2.1,47.45,16.14,49.5
8700,8700,Asistencia social,Q. Salud Humana y Servicios Sociales,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",33765.71,33765.71,8.21,0.45,8.31,0.0,100.0,26.08,4.7,2.55,36.33,13.08,41.0
8800,8800,Servicios sociales sin alojamiento,Q. Salud Humana y Servicios Sociales,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",14095.08,14095.08,8.39,0.57,8.61,0.0,100.0,7.98,6.32,0.86,43.37,11.34,42.0
9000,9000,Actividades artísticas y de espectáculo,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",111808.07,111808.07,8.81,0.69,8.51,0.0,100.0,14.76,5.81,1.57,42.07,16.6,33.0
9100,9100,Actividades de bibliotecas y archivos,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",6905.36,6905.36,7.08,1.84,8.01,0.0,100.0,56.34,5.42,1.67,31.09,17.57,26.5
9200,9200,Actividades de juegos de azar y apuesta,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",58964.73,58964.73,8.79,0.82,8.46,0.0,100.0,3.21,4.77,1.22,44.97,16.88,37.0
9301,9301,Actividades para la práctica deportiva,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",103934.2,103934.2,8.67,0.9,8.46,0.0,100.0,14.63,5.07,1.98,31.51,14.16,31.0
9302,9302,Actividades de entretenimiento n.c.p.,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",58457.52,58457.52,8.06,0.91,8.01,0.0,100.0,4.51,5.23,2.09,39.18,17.39,32.0
9401,9401,Actividades de organizaciones empresariales y de empleadores,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",23993.0,23993.0,8.99,0.75,8.85,0.0,100.0,5.79,5.99,2.13,42.61,10.38,44.0
9402,9402,Actividades de sindicatos,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",9244.0,9244.0,8.68,0.88,8.7,0.0,100.0,27.74,4.26,2.44,50.39,12.57,54.0
9409,9409,Actividades de asociaciones n.c.p.,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",26666.39,26666.39,8.01,0.4,8.33,0.0,100.0,35.57,5.26,1.55,44.51,15.96,50.0
9501,9501,Reparación de equipos informáticos,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(0.4, 0.4, 0.4, 1.0)","(0.6199, 0.3013, 0.3398, 1.0)",43951.98,43951.98,8.86,0.73,8.52,0.0,100.0,21.37,7.21,1.44,37.43,15.5,27.5
